taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.98098,40.784367,0.4
2.0,-73.983772,40.72974,0.42
3.0,-73.983131,40.756168,0.64
4.0,-74.002998,40.723236,0.92
5.0,-73.982224,40.731209,0.64
6.0,-73.992584,40.745277,0.99
7.0,-73.989197,40.743732,0.19
8.0,-73.991493,40.735172,0.53
9.0,0.0,0.0,0.67
10.0,-73.981644,40.724396,0.1
11.0,-73.991982,40.725765,0.49
12.0,-73.99369,40.751839,0.71
13.0,-74.007416,40.741108,0.8
14.0,-73.984184,40.742588,0.79
15.0,-73.980629,40.784142,0.58
16.0,-73.985001,40.745659,0.11
17.0,-73.955383,40.776009,0.61
18.0,0.0,0.0,0.34
19.0,0.0,0.0,0.52
20.0,-73.954979,40.777424,0.92
21.0,-73.984367,40.77998,0.95
22.0,-73.96167,40.768196,0.99
23.0,-74.002014,40.721539,0.42
24.0,-73.979561,40.746559,0.27
25.0,-74.000954,40.731621,0.72
26.0,-73.978333,40.75396,0.99
27.0,-73.983582,40.761326,0.97
28.0,-74.001228,40.736801,0.83
29.0,-73.990311,40.717873,0.85
30.0,-73.981293,40.740501,0.86
