taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.951813,40.77792,0.88
2.0,-74.004143,40.721783,0.89
3.0,-73.981056,40.741661,0.77
4.0,-73.988922,40.722855,0.93
5.0,-73.982269,40.74868,0.36
6.0,-74.01358,40.709396,0.91
7.0,-74.007339,40.743313,0.49
8.0,-73.942696,40.786129,0.48
9.0,-73.985405,40.743172,0.21
10.0,-73.986725,40.756306,0.83
11.0,-73.98069,40.753681,0.57
12.0,-73.788399,40.642025,0.84
13.0,-73.994026,40.73209,0.8
14.0,-73.934563,40.698677,0.61
15.0,-74.004395,40.724098,0.93
16.0,-74.007683,40.706371,0.98
17.0,-73.999657,40.737698,0.55
18.0,-73.981186,40.741798,0.78
19.0,-73.95649,40.77137,0.32
20.0,-73.979744,40.739082,0.14
21.0,-73.998222,40.723091,0.79
22.0,-73.989151,40.757,0.35
23.0,-73.788536,40.64196,0.9
24.0,-73.991302,40.750393,0.38
25.0,-73.997765,40.729282,0.55
26.0,-73.985893,40.752312,0.62
27.0,-73.99292,40.747696,0.76
28.0,-73.987801,40.721363,0.97
29.0,-73.999039,40.744587,0.46
30.0,-73.991447,40.739033,0.79
