taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.980011,40.761242,0.51
2.0,-73.954681,40.777756,0.48
3.0,-74.004364,40.747814,0.7
4.0,-73.958061,40.721771,1.0
5.0,-73.95594,40.772305,0.17
6.0,0.0,0.0,0.94
7.0,-73.788528,40.641441,0.54
8.0,-73.974869,40.755577,0.14
9.0,-73.989182,40.742397,0.24
10.0,-73.934479,40.698578,0.54
11.0,-73.98317,40.75341,0.82
12.0,-73.985909,40.729435,0.32
13.0,-73.783165,40.648746,0.8
14.0,-73.974701,40.783401,0.75
15.0,-73.985756,40.727116,0.25
16.0,-73.972565,40.763134,0.73
17.0,-73.985756,40.738293,0.98
18.0,-74.008476,40.716732,0.66
19.0,-73.971931,40.762798,0.23
20.0,-74.004066,40.722565,0.63
21.0,-73.956818,40.718746,0.23
22.0,-74.008194,40.747925,0.23
23.0,-73.98571,40.744186,0.13
24.0,-73.993484,40.739906,0.97
25.0,-73.964333,40.802299,0.44
26.0,-73.986603,40.740303,0.15
27.0,-73.990883,40.760933,0.56
28.0,-73.986717,40.702362,0.88
29.0,-73.97525,40.783588,0.4
30.0,-73.959595,40.714146,0.27
31.0,-73.995369,40.753311,0.9
32.0,-73.984306,40.737453,0.26
33.0,-73.789101,40.641548,0.79
34.0,-74.003716,40.732197,0.64
