taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.977348,40.72628,0.39
2.0,-73.990891,40.755966,0.8
3.0,-73.976593,40.750637,0.8
4.0,-74.009056,40.717018,0.81
5.0,-74.008812,40.717777,0.96
6.0,-73.955276,40.716213,0.21
7.0,-74.004379,40.747826,0.23
8.0,-73.862625,40.769028,0.63
9.0,-73.992653,40.748596,0.17
10.0,-73.981377,40.778931,0.86
11.0,-73.993492,40.720257,0.61
12.0,-73.965477,40.757748,0.81
13.0,-73.991371,40.750134,0.48
14.0,-73.993523,40.752308,0.41
15.0,-74.000465,40.723827,0.34
16.0,-74.004448,40.74781,0.55
17.0,-73.986473,40.738621,0.69
18.0,-73.983772,40.749512,0.15
19.0,-73.984909,40.749382,0.18
20.0,-73.940247,40.793617,0.4
21.0,-73.981743,40.760571,0.17
22.0,-73.983879,40.755402,0.54
23.0,-73.988609,40.722725,0.97
24.0,-73.986732,40.760166,0.47
25.0,-73.986427,40.745899,0.18
26.0,-73.982971,40.739223,0.44
27.0,-73.989189,40.720402,0.77
28.0,-74.008469,40.714195,0.11
29.0,-73.994865,40.720642,0.11
30.0,-74.00444,40.730583,0.56
31.0,-73.976135,40.744919,0.99
32.0,-73.982353,40.775311,0.16
33.0,-74.008537,40.729668,0.5
34.0,-73.984268,40.74905,0.71
