taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.947296,40.815166,0.34
2.0,-74.003761,40.728539,0.91
3.0,-73.981209,40.724953,0.42
4.0,-73.917412,40.771145,0.43
5.0,-73.990189,40.725773,0.52
6.0,-73.970825,40.751728,0.14
7.0,-74.005714,40.741982,0.61
8.0,-73.994087,40.726791,0.66
9.0,0.0,0.0,0.84
10.0,0.0,0.0,0.42
11.0,-73.991333,40.699303,0.35
12.0,-73.978058,40.753021,0.87
13.0,-73.998604,40.764538,0.88
14.0,-73.991699,40.743858,0.15
15.0,-74.007813,40.708382,0.64
16.0,-73.988205,40.7318,0.65
17.0,-73.978912,40.743687,0.61
18.0,-73.999313,40.733875,0.86
19.0,0.0,0.0,0.81
20.0,-73.942108,40.81258,0.37
21.0,-73.988556,40.744942,0.62
22.0,-73.99366,40.741734,0.74
23.0,-73.992439,40.721348,0.93
24.0,-73.990829,40.73735,0.17
25.0,-74.001846,40.739483,0.47
26.0,-73.958336,40.781483,0.69
27.0,-73.98645,40.739914,0.93
28.0,-73.99408,40.74482,0.2
29.0,-73.994102,40.751282,0.31
30.0,-74.009995,40.734627,0.97
31.0,0.0,0.0,0.46
32.0,-73.981377,40.764614,0.71
33.0,-73.981964,40.728355,0.72
34.0,-73.996292,40.763302,0.94
