taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.964981,40.806736,0.52
2.0,-73.78614,40.642063,0.9
3.0,-73.991356,40.760265,0.37
4.0,-73.967606,40.762947,0.44
5.0,-74.003426,40.732498,0.42
6.0,-73.992302,40.748943,0.98
7.0,-73.992859,40.721451,0.36
8.0,-74.005928,40.735802,0.3
9.0,-73.982819,40.764874,0.43
10.0,-74.000557,40.735756,0.27
11.0,-73.98597,40.740585,0.61
12.0,-73.994102,40.766621,1.0
13.0,-73.966431,40.710541,0.86
14.0,-73.986465,40.750359,0.96
15.0,-73.985069,40.719006,0.99
16.0,-73.974686,40.759445,0.9
17.0,-73.98259,40.731251,0.58
18.0,-73.976837,40.755993,0.88
19.0,-73.987839,40.748451,0.63
20.0,-73.987038,40.729561,0.48
21.0,-73.991043,40.750626,0.26
22.0,-74.006088,40.717102,0.55
23.0,-73.988457,40.737217,0.32
24.0,-73.983902,40.756668,0.7
25.0,-73.961052,40.76585,0.18
26.0,-73.984001,40.721088,0.84
27.0,-73.982086,40.773907,0.5
28.0,-73.993713,40.727257,0.88
29.0,-74.008209,40.73624,0.59
30.0,-73.960915,40.719025,0.76
31.0,-73.971733,40.762791,0.13
32.0,-74.004791,40.723663,0.85
33.0,-73.953178,40.771858,0.35
34.0,-73.993401,40.721291,0.65
