taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.982994,40.730648,0.29
2.0,-73.981171,40.747181,0.52
3.0,-73.971596,40.754589,0.43
4.0,-73.979866,40.763699,0.88
5.0,-74.001137,40.761055,0.23
6.0,-73.995712,40.759438,0.88
7.0,-73.966377,40.804024,0.84
8.0,-73.992111,40.725819,0.73
9.0,-73.985481,40.768162,0.84
10.0,-73.976776,40.74749,0.85
11.0,-73.980453,40.737926,0.59
12.0,-73.959335,40.720547,0.5
13.0,-73.983383,40.740295,0.82
14.0,-73.987595,40.722542,0.42
15.0,-73.984871,40.754765,1.0
16.0,-73.994049,40.751434,0.71
17.0,-73.989128,40.762245,0.18
18.0,-73.96991,40.763126,0.48
19.0,-73.925476,40.761887,0.9
20.0,-74.00898,40.706745,0.73
21.0,-73.978157,40.754555,0.16
22.0,-74.00666,40.731987,0.23
23.0,-74.005646,40.727119,0.2
24.0,-73.993179,40.757866,0.26
25.0,-73.975998,40.755814,0.45
26.0,-73.996155,40.681759,0.37
27.0,-74.006454,40.739388,0.17
28.0,-73.925293,40.762146,0.31
29.0,-73.975319,40.787006,0.51
30.0,-73.969475,40.754539,0.34
31.0,-74.000443,40.730095,0.92
32.0,-73.943916,40.698383,0.79
33.0,-73.971779,40.756695,0.77
34.0,-73.986015,40.763126,0.18
