taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.009102,40.713329,0.3
2.0,-73.991837,40.740871,0.99
3.0,-73.961197,40.719067,0.7
4.0,-73.986984,40.72253,0.51
5.0,0.0,0.0,0.6
6.0,-73.98159,40.738014,0.78
7.0,-74.004082,40.723999,0.16
8.0,-73.964081,40.776699,0.68
9.0,-73.937279,40.699154,0.22
10.0,-74.006195,40.733665,0.7
11.0,-73.967621,40.761108,0.51
12.0,-74.003334,40.73188,0.63
13.0,-73.92662,40.743916,0.46
14.0,-73.99295,40.743076,0.77
15.0,-74.002007,40.740707,0.13
16.0,-73.981438,40.729034,0.4
17.0,-73.999611,40.75386,0.13
18.0,-73.993568,40.724602,0.74
19.0,-74.009727,40.714054,0.74
20.0,-73.985741,40.747257,0.81
21.0,-73.958939,40.775032,0.26
22.0,-73.98893,40.718689,0.45
23.0,-73.994247,40.752392,0.48
24.0,-73.99221,40.734657,0.26
25.0,-73.942146,40.806564,0.32
26.0,-73.97142,40.762936,0.93
27.0,-73.997482,40.737648,0.58
28.0,-73.781296,40.646729,0.5
29.0,-73.978706,40.745216,0.28
30.0,-73.963959,40.808224,0.51
31.0,-73.994812,40.752712,0.54
32.0,-73.994385,40.745983,0.97
33.0,-73.993401,40.752144,0.94
34.0,-74.002739,40.749897,0.73
