taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.990517,40.73679,0.87
2.0,-73.890648,40.746948,0.68
3.0,-73.970291,40.756218,0.29
4.0,-73.980049,40.759068,0.5
5.0,-73.985092,40.719093,0.32
6.0,-73.980179,40.758945,0.3
7.0,-73.978035,40.745735,0.65
8.0,-73.981255,40.724991,0.73
9.0,-73.783531,40.648663,0.23
10.0,-73.782104,40.644642,0.57
11.0,-74.007774,40.725906,0.52
12.0,-73.994614,40.7505,0.94
13.0,-73.783485,40.648682,0.5
14.0,-73.967628,40.802788,0.9
15.0,-74.00901,40.713367,0.55
16.0,-73.998489,40.729706,0.16
17.0,-73.984184,40.725243,0.76
18.0,-73.99157,40.744286,0.41
19.0,-73.990448,40.718807,0.69
20.0,-73.979691,40.760559,0.9
21.0,-74.012428,40.70322,0.92
22.0,-73.972321,40.749805,0.99
23.0,-73.972694,40.75922,0.61
24.0,-73.988884,40.763607,0.96
25.0,-73.97435,40.754311,0.78
26.0,-73.980301,40.746101,0.52
27.0,-73.992805,40.742798,0.48
28.0,-73.98584,40.722878,0.86
29.0,-73.965248,40.77187,0.44
30.0,-73.990448,40.750973,0.97
31.0,-73.959381,40.711708,0.58
32.0,-73.991173,40.750179,0.36
33.0,-73.987999,40.745876,0.48
34.0,-73.989532,40.757549,0.49
