taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.002197,40.708988,0.3
2.0,-73.962059,40.762718,0.72
3.0,-74.007355,40.732948,0.54
4.0,-73.973663,40.764584,0.51
5.0,0.0,0.0,0.35
6.0,-73.974342,40.783295,0.32
7.0,-73.966949,40.753418,0.74
8.0,-73.967155,40.693413,0.64
9.0,-73.988045,40.728065,0.56
10.0,-73.991898,40.744453,0.28
11.0,-73.983322,40.726818,0.83
12.0,-73.968178,40.755421,0.24
13.0,-73.981552,40.768661,0.66
14.0,-74.005173,40.74033,0.33
15.0,-73.982521,40.751045,0.39
16.0,-74.000015,40.734783,0.32
17.0,-74.002396,40.734192,0.61
18.0,-74.000603,40.742325,0.75
19.0,-74.005882,40.745346,0.82
20.0,-73.992256,40.763988,0.87
21.0,-73.991737,40.733597,0.12
22.0,-74.010094,40.720562,0.34
23.0,-73.963661,40.677666,0.53
24.0,-73.979309,40.752949,0.87
25.0,-73.989761,40.725773,0.59
26.0,-74.005646,40.740639,0.23
27.0,-73.995071,40.731884,0.33
28.0,-73.951263,40.77449,0.54
29.0,-73.996307,40.72625,0.29
30.0,-74.004196,40.731289,0.6
31.0,-73.987152,40.733112,0.88
32.0,-74.001389,40.731022,0.22
33.0,-73.982338,40.770508,0.23
34.0,-73.94986,40.780624,0.46
