customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.962166,40.717926,-73.927048,40.659405,3.989,21.366666666666667,0.264,3.1
2.0,-74.000969,40.731644,-73.971893,40.797329,3.55,16.966666666666665,1.042,10.8
3.0,-73.992699,40.740479,-74.009392,40.711094,1.986,40.583333333333336,0.394,18.5
4.0,-73.783508,40.648708,-73.821777,40.763947,5.115,19.283333333333335,0.992,1.6
5.0,-73.951935,40.715664,-73.918236,40.772591,3.843,11.6,0.793,19.2
6.0,-73.94957,40.777004,-73.976753,40.78854,2.864,5.2,0.842,5.4
7.0,-73.95636,40.771751,-73.949318,40.781166,0.886,5.466666666666667,0.409,12.7
8.0,-73.981438,40.75861,-73.931465,40.765411,5.118,12.016666666666667,1.164,2.0
9.0,-73.983696,40.74387,-73.949615,40.713352,3.634,18.25,1.151,3.7
10.0,-73.995636,40.754223,-73.912064,40.762554,8.464,25.5,0.767,3.0
11.0,-73.968575,40.754704,-73.974236,40.759266,0.716,3.3333333333333335,0.245,2.0
12.0,-74.003983,40.73819,-73.959518,40.774441,4.677,14.4,0.906,10.0
13.0,-73.986992,40.761135,-73.992538,40.766682,0.711,4.066666666666666,0.46,6.5
14.0,-73.957619,40.765388,-73.955322,40.779522,0.59,3.716666666666667,0.565,18.7
15.0,-73.986443,40.73436,-73.900948,40.75082,8.664,34.85,1.187,6.7
16.0,-73.988762,40.731216,-73.992157,40.748802,0.728,8.6,0.564,5.1
17.0,-73.988358,40.759491,-73.922897,40.742393,6.674,22.1,0.371,15.6
18.0,-74.006172,40.710922,-73.956123,40.770306,5.383,13.766666666666667,0.764,19.1
19.0,-73.988831,40.758663,-73.964127,40.798954,2.836,12.9,0.641,9.2
20.0,-73.982452,40.763252,-73.990005,40.767277,0.899,5.0,0.768,4.5
21.0,-73.995857,40.753967,-74.004822,40.721378,1.402,9.566666666666666,0.495,1.2
22.0,-73.977859,40.752419,-73.994682,40.743748,1.83,9.4,0.494,8.4
23.0,-73.974998,40.756065,-73.991867,40.764496,1.834,6.8,0.517,6.6
24.0,-73.973297,40.689613,-73.987534,40.730034,1.939,15.55,1.193,9.5
25.0,-73.964195,40.757126,-73.980141,40.74247,1.777,5.183333333333334,0.448,1.1
26.0,-73.97332,40.763927,-73.978226,40.759838,0.64,1.6,0.695,5.7
27.0,-73.998199,40.722782,-73.993805,40.754978,1.125,13.083333333333334,0.399,10.4
28.0,-73.99337,40.720291,-73.958672,40.730556,3.605,12.116666666666667,0.691,7.3
29.0,-74.003929,40.738327,-73.986504,40.766632,2.04,7.766666666666667,1.182,17.9
30.0,-73.959503,40.762714,-73.882042,40.746628,7.865,26.6,0.463,4.5
31.0,-73.986755,40.716064,-73.995247,40.739819,1.206,9.7,0.742,4.1
32.0,-73.989029,40.753403,-73.998077,40.740559,1.106,3.783333333333333,0.549,14.3
33.0,-73.961784,40.770847,-73.971565,40.761955,1.143,2.0166666666666666,0.885,14.0
34.0,-73.991386,40.744061,-73.956543,40.746758,3.609,13.016666666666667,0.524,11.8
35.0,-73.781853,40.644722,-73.987869,40.745781,20.844,26.9,0.472,1.1
36.0,-73.986153,40.750969,-73.94912,40.784691,3.941,17.666666666666668,0.285,5.8
37.0,-74.011604,40.704041,-74.008461,40.73621,1.075,9.266666666666667,0.274,16.4
38.0,-73.872681,40.774082,-73.957085,40.742603,8.588,16.35,1.194,11.2
39.0,-73.983307,40.738979,-74.00766,40.731812,2.571,10.333333333333334,0.573,8.5
40.0,-73.785629,40.645828,-74.01738,40.705021,23.275,26.866666666666667,1.168,2.6
41.0,-73.955772,40.782959,-73.963326,40.758636,1.145,8.633333333333333,0.953,9.7
42.0,-73.990227,40.751453,-73.979668,40.743587,1.212,5.483333333333333,0.461,18.5
43.0,-73.959473,40.711601,-73.988647,40.71888,3.05,3.5,0.653,5.3
44.0,-73.968254,40.755245,-73.951225,40.782757,1.995,6.1,1.084,4.0
45.0,-73.981773,40.773705,-73.948563,40.825684,3.741,10.916666666666666,0.304,13.1
46.0,-73.990074,40.75753,-73.978378,40.752502,1.311,4.766666666666667,0.544,18.5
47.0,-73.995735,40.754192,-73.993484,40.721493,1.064,17.75,1.126,13.8
48.0,-73.981735,40.762955,-73.991081,40.750229,1.133,9.533333333333333,0.989,17.7
49.0,-73.95607,40.771873,-73.969444,40.676918,3.071,25.783333333333335,0.996,18.4
50.0,-73.994408,40.750847,-73.98037,40.739319,1.572,10.266666666666667,0.52,10.6
51.0,-73.980026,40.726997,-73.98568,40.731308,0.714,2.1,0.394,5.6
