taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.990036,40.732937,0.23
2.0,-73.987946,40.722496,0.18
3.0,-74.00753,40.725819,0.37
4.0,-73.971596,40.756992,0.23
5.0,-73.99192,40.725689,0.14
6.0,-73.967651,40.763023,0.89
7.0,-73.983902,40.759956,0.22
8.0,-73.989967,40.735195,0.78
9.0,-74.001358,40.725281,0.87
10.0,-73.992661,40.742836,0.34
11.0,-74.005013,40.740852,0.63
12.0,-73.996033,40.753422,0.18
13.0,-74.004677,40.716259,0.54
14.0,-73.994743,40.72504,0.77
15.0,-73.940208,40.793827,0.98
16.0,-74.008224,40.738731,0.18
17.0,-73.958122,40.717449,0.52
18.0,-73.983437,40.747005,0.22
19.0,-74.006897,40.730331,0.4
20.0,-73.955261,40.720139,0.33
21.0,-73.996674,40.745586,0.77
22.0,0.0,0.0,0.94
23.0,-73.994247,40.7509,0.11
24.0,-73.965637,40.758926,0.88
25.0,-73.990349,40.746304,0.48
26.0,-73.948456,40.717842,0.49
27.0,-73.994087,40.72245,0.7
28.0,-74.002892,40.739223,0.42
29.0,-73.992271,40.751778,0.7
30.0,-73.973618,40.747929,0.67
