taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.988678,40.748844,0.47
2.0,-73.987022,40.756058,0.85
3.0,-73.983765,40.744442,0.16
4.0,-73.982048,40.778633,0.19
5.0,-73.987923,40.719284,0.33
6.0,-73.980598,40.683193,0.34
7.0,-73.975006,40.749809,0.76
8.0,-73.984314,40.760876,0.72
9.0,-73.97316,40.759686,0.8
10.0,-73.991287,40.765186,0.33
11.0,-73.790581,40.645676,0.57
12.0,0.0,0.0,0.37
13.0,-73.995102,40.752731,0.35
14.0,-73.993591,40.767387,0.81
15.0,-74.001633,40.728577,0.3
16.0,-73.99485,40.745369,0.39
17.0,-73.979515,40.752754,0.4
18.0,-73.996788,40.737553,0.26
19.0,-73.959679,40.770897,0.34
20.0,-73.95359,40.775177,0.17
21.0,-73.987366,40.721794,0.74
22.0,-73.993408,40.692924,0.98
23.0,-74.009102,40.713154,0.21
24.0,-73.987564,40.719704,0.68
25.0,-74.008598,40.716053,0.42
26.0,-73.987007,40.765163,0.52
27.0,-74.003792,40.724079,0.55
28.0,-73.982063,40.771481,0.49
29.0,-73.977814,40.783829,0.35
30.0,-73.988243,40.749271,0.17
