taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.994598,40.719601,0.19
2.0,-73.986916,40.766079,0.4
3.0,-73.972488,40.762383,0.96
4.0,-73.993019,40.741306,0.25
5.0,-74.006638,40.744316,0.48
6.0,-73.981476,40.724884,0.27
7.0,-73.997147,40.722168,0.12
8.0,-74.000191,40.781857,0.85
9.0,-73.975609,40.753922,0.17
10.0,-74.005371,40.738297,0.37
11.0,-73.951614,40.809708,0.2
12.0,-73.973625,40.779564,0.2
13.0,-73.988861,40.726944,0.54
14.0,-73.972977,40.785675,0.43
15.0,-73.992584,40.740608,0.24
16.0,-73.998329,40.683083,0.48
17.0,-73.962097,40.800571,0.81
18.0,-74.003983,40.725643,0.18
19.0,-73.962723,40.760967,0.62
20.0,-73.997307,40.71904,0.21
21.0,-73.997894,40.72155,0.27
22.0,-74.007347,40.704807,0.36
23.0,-73.993294,40.734997,0.5
24.0,-73.970566,40.756626,0.84
25.0,-73.973045,40.743721,0.75
26.0,0.0,0.0,0.3
27.0,-73.954552,40.773232,0.71
28.0,-73.973839,40.754562,0.31
29.0,-74.006218,40.739967,0.84
30.0,-73.985893,40.757477,0.92
