taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.98098,40.784367,0.12
2.0,-73.983772,40.72974,0.21
3.0,-73.983131,40.756168,0.7
4.0,-74.002998,40.723236,0.53
5.0,-73.982224,40.731209,0.85
6.0,-73.992584,40.745277,0.86
7.0,-73.989197,40.743732,0.9
8.0,-73.991493,40.735172,0.27
9.0,0.0,0.0,0.96
10.0,-73.981644,40.724396,0.1
11.0,-73.991982,40.725765,0.64
12.0,-73.99369,40.751839,0.36
13.0,-74.007416,40.741108,0.96
14.0,-73.984184,40.742588,0.95
15.0,-73.980629,40.784142,0.63
16.0,-73.985001,40.745659,0.82
17.0,-73.955383,40.776009,0.36
18.0,0.0,0.0,0.16
19.0,0.0,0.0,0.67
20.0,-73.954979,40.777424,0.48
21.0,-73.984367,40.77998,0.49
22.0,-73.96167,40.768196,0.85
23.0,-74.002014,40.721539,0.14
24.0,-73.979561,40.746559,0.2
25.0,-74.000954,40.731621,0.67
26.0,-73.978333,40.75396,0.32
27.0,-73.983582,40.761326,0.81
28.0,-74.001228,40.736801,0.12
29.0,-73.990311,40.717873,0.22
30.0,-73.981293,40.740501,0.75
31.0,-73.988258,40.745102,0.19
32.0,-73.776833,40.645969,0.68
33.0,-73.981911,40.757809,0.3
34.0,-73.964378,40.760628,0.52
