customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-74.007668,40.740635,-73.949829,40.785458,6.028,19.0,0.39,11.0
2.0,-73.99202,40.748905,-73.979973,40.743301,1.348,8.0,0.906,12.9
3.0,-73.987854,40.744606,-73.953293,40.781101,3.723,9.0,0.725,19.2
4.0,-74.001343,40.73122,-74.014214,40.713867,1.506,9.0,0.422,19.8
5.0,-73.990707,40.671368,-73.994484,40.681107,0.6,3.0,0.933,17.9
6.0,-73.98291,40.739704,-73.985809,40.755535,0.66,9.0,0.899,13.7
7.0,-73.984085,40.761456,-73.954521,40.780724,3.13,10.0,1.196,16.8
8.0,-73.995171,40.727367,-73.921959,40.737728,7.435,17.0,0.767,2.5
9.0,-73.991547,40.756287,-73.948158,40.796391,4.598,12.0,0.578,11.4
10.0,-73.870857,40.77375,-73.831879,40.727978,4.222,9.0,0.296,10.3
11.0,-73.981735,40.743164,-73.973228,40.752338,1.022,10.0,1.028,7.0
12.0,-73.982635,40.767742,-74.002182,40.734875,2.284,15.0,0.98,11.8
13.0,-73.994675,40.721256,-73.95665,40.767132,4.129,14.0,0.82,19.4
14.0,-73.958359,40.768864,-73.953247,40.817638,1.574,16.0,0.274,20.0
15.0,-74.004974,40.72987,-74.013908,40.713985,1.129,6.0,0.45,18.0
16.0,-73.984528,40.760036,-73.78038,40.666683,20.631,27.0,0.206,10.0
17.0,-73.958931,40.720894,-73.955971,40.682667,1.231,12.0,0.525,14.6
18.0,-73.974716,40.741982,-73.956566,40.770653,2.11,5.0,0.375,8.3
19.0,-74.005798,40.740299,-74.006416,40.721848,0.648,8.0,0.556,17.9
20.0,-73.989799,40.723843,-74.000175,40.727123,1.176,4.0,0.817,5.0
21.0,-73.986832,40.718273,-73.989883,40.734741,0.683,13.0,0.293,12.0
22.0,-73.982635,40.723103,-73.951927,40.759212,3.354,22.0,0.76,2.2
23.0,-73.986214,40.730595,-73.998367,40.729649,1.349,8.0,0.272,7.8
24.0,-73.937019,40.748882,-73.916069,40.760895,2.251,8.0,0.543,8.1
25.0,-73.989113,40.777092,-73.981796,40.750759,1.165,5.0,0.236,1.0
26.0,-73.982674,40.763508,-73.98288,40.677643,2.498,28.0,0.721,10.4
27.0,-73.987,40.733459,-73.948463,40.778027,4.167,11.0,0.991,3.1
28.0,-74.00106,40.736698,-74.013237,40.706051,1.614,10.0,0.429,14.8
29.0,-73.98497,40.742241,-73.993065,40.723015,1.102,10.0,0.838,11.3
30.0,-74.007347,40.740101,-73.980957,40.763626,2.845,13.0,1.173,16.8
31.0,-73.970276,40.752468,-73.926056,40.771946,4.574,12.0,1.163,16.9
32.0,-74.005455,40.727306,-73.988548,40.670261,2.438,17.0,0.489,8.3
33.0,-73.966896,40.752895,-73.98864,40.697002,2.793,30.0,0.844,6.8
34.0,-73.981079,40.737534,-73.990189,40.746597,1.079,10.0,0.32,15.1
35.0,-73.969673,40.757282,-73.978706,40.785015,1.317,10.0,0.952,12.0
36.0,-73.96537,40.761906,-73.984634,40.7593,2.058,8.0,0.458,14.0
37.0,-73.783409,40.648621,-73.921219,40.708965,13.963,20.65,0.629,3.9
38.0,-74.006355,40.744041,-73.996864,40.715405,1.368,12.233333333333333,0.741,16.2
39.0,-73.978676,40.750122,-73.9832,40.765484,0.756,6.033333333333333,0.614,15.7
40.0,-73.996658,40.752666,-74.014793,40.718086,2.178,8.85,0.339,7.1
41.0,-73.998672,40.735058,-73.949677,40.784672,5.205,15.15,0.45,12.5
42.0,-73.897324,40.707317,-73.849991,40.685081,4.892,13.983333333333333,0.604,16.4
43.0,-73.994713,40.728104,-74.005875,40.707844,1.381,9.166666666666666,0.924,16.8
44.0,-73.948387,40.771343,-73.967285,40.791973,2.104,10.3,0.818,16.5
45.0,-73.963051,40.799339,-73.969101,40.788624,0.809,3.8666666666666667,0.272,11.3
46.0,-73.995682,40.725323,-73.986076,40.726482,1.095,5.85,0.536,19.6
47.0,-73.992767,40.758499,-74.005119,40.737549,1.496,6.316666666666666,1.12,13.3
48.0,-74.010773,40.709167,-74.002098,40.72971,1.17,6.65,0.591,10.1
49.0,-73.987907,40.729446,-73.979668,40.730946,0.96,3.933333333333333,0.421,10.0
50.0,-73.989563,40.718891,-73.988869,40.757515,1.201,21.116666666666667,0.496,13.5
