taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.97187,40.757107,0.52
2.0,-73.97937,40.749741,0.34
3.0,-73.96701,40.762478,0.33
4.0,-73.996384,40.753506,0.6
5.0,-73.948502,40.801563,0.43
6.0,-73.987831,40.76387,0.62
7.0,-73.988075,40.732075,0.11
8.0,-73.991493,40.749741,0.89
9.0,-73.983658,40.726906,0.73
10.0,-73.983223,40.760571,0.34
11.0,-73.968376,40.764828,0.89
12.0,-74.005135,40.719036,0.76
13.0,-73.971184,40.760921,0.45
14.0,-73.991356,40.735073,0.38
15.0,-74.01429,40.704048,0.94
16.0,-74.003235,40.750542,0.3
17.0,-74.00589,40.740166,0.53
18.0,-73.976784,40.759693,0.49
19.0,-73.789772,40.646736,0.58
20.0,-73.955368,40.717304,0.32
21.0,-73.992554,40.745457,0.12
22.0,-73.789803,40.646908,0.27
23.0,-73.997688,40.729313,0.59
24.0,-73.952827,40.776432,0.61
25.0,-73.988945,40.760452,0.19
26.0,-73.995193,40.725273,0.24
27.0,-73.989502,40.720524,0.62
28.0,-73.971939,40.765823,0.89
29.0,-73.949875,40.72216,0.95
30.0,-73.956955,40.7775,0.73
