taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.9972,40.751438,0.9
2.0,-73.970459,40.793919,0.27
3.0,-73.955711,40.779331,0.38
4.0,-74.00589,40.706348,0.52
5.0,-73.969307,40.750713,0.23
6.0,-73.988586,40.749981,0.85
7.0,-73.993874,40.747036,0.33
8.0,-73.987305,40.739174,0.28
9.0,-74.004448,40.747791,0.73
10.0,-73.983788,40.740753,0.99
11.0,-73.959923,40.80061,0.62
12.0,-73.968224,40.764786,0.53
13.0,-73.993744,40.727341,0.61
14.0,-73.977943,40.753025,0.58
15.0,-74.007828,40.740398,0.7
16.0,-73.986664,40.761505,0.6
17.0,0.0,0.0,0.79
18.0,-73.986534,40.755238,0.75
19.0,-74.008263,40.729641,0.24
20.0,-73.993568,40.740833,0.23
21.0,-73.966324,40.762478,0.62
22.0,-73.987694,40.749252,0.46
23.0,-73.999886,40.718113,0.51
24.0,-73.950264,40.779903,0.67
25.0,-73.98616,40.742741,0.19
26.0,-73.965096,40.772125,0.51
27.0,-74.005653,40.714706,0.67
28.0,-73.783501,40.648613,0.58
29.0,-73.97876,40.724148,0.7
30.0,-73.990227,40.714176,0.4
