taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.009651,40.720058,0.77
2.0,-73.994888,40.704594,0.49
3.0,-74.00544,40.741024,0.95
4.0,-73.865929,40.769821,0.18
5.0,-73.974159,40.754131,0.44
6.0,0.0,0.0,0.61
7.0,-73.987083,40.75333,0.21
8.0,-73.98365,40.749672,0.42
9.0,-74.007103,40.741573,0.16
10.0,-73.989243,40.718788,0.17
11.0,-73.984657,40.736774,0.86
12.0,-73.978615,40.744946,0.69
13.0,-73.99379,40.738766,0.2
14.0,-73.987038,40.729496,0.85
15.0,-74.000046,40.726772,0.11
16.0,-73.998276,40.721146,0.19
17.0,-74.007317,40.727146,0.16
18.0,-73.788483,40.641788,0.19
19.0,-73.987816,40.721088,0.85
20.0,-73.975906,40.760448,0.59
21.0,-73.999809,40.73473,0.78
22.0,-73.973335,40.750793,0.53
23.0,-74.001663,40.735554,0.95
24.0,-74.009827,40.705078,0.2
25.0,-73.989876,40.752331,0.39
26.0,-73.995392,40.721714,0.64
27.0,-73.994751,40.725971,0.79
28.0,-73.988464,40.736374,0.48
29.0,-73.979469,40.723137,0.51
30.0,-73.960243,40.762138,0.33
