taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.972603,40.756191,0.3
2.0,-73.996887,40.725609,0.34
3.0,-73.955956,40.803604,0.67
4.0,-73.987137,40.761173,0.73
5.0,-73.987907,40.729435,0.2
6.0,-73.994034,40.746029,0.24
7.0,-74.007568,40.740871,0.57
8.0,-73.987556,40.728706,0.89
9.0,-73.891388,40.747231,0.7
10.0,-73.984245,40.724918,0.41
11.0,-73.988068,40.745831,0.48
12.0,-73.959862,40.710934,0.59
13.0,-73.96077,40.773972,0.27
14.0,-73.788025,40.641506,0.89
15.0,-74.01075,40.703003,0.82
16.0,-73.982811,40.759457,0.95
17.0,-73.994698,40.721176,0.4
18.0,-74.004219,40.707176,0.58
19.0,-73.981934,40.768764,0.35
20.0,-73.999153,40.733463,0.39
21.0,-73.971436,40.756367,0.74
22.0,-73.996277,40.753223,0.43
23.0,-73.988899,40.692291,0.74
24.0,-74.006676,40.718952,0.72
25.0,-73.967567,40.756241,0.12
26.0,-74.005165,40.72908,0.91
27.0,-73.998398,40.760906,0.98
28.0,-73.991989,40.725529,0.38
29.0,-74.008186,40.735508,0.12
30.0,-73.979301,40.763588,0.67
31.0,-73.984337,40.724949,0.78
32.0,-73.994392,40.719292,0.38
33.0,-74.007454,40.71777,0.71
34.0,-74.014038,40.704411,0.11
