taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.993057,40.727924,0.6
2.0,-73.981133,40.752834,0.91
3.0,-73.976189,40.751549,0.23
4.0,-73.950493,40.779774,0.6
5.0,-73.993477,40.75206,0.15
6.0,-73.968102,40.80077,0.67
7.0,-73.991188,40.737034,0.8
8.0,-74.003372,40.743469,0.39
9.0,-73.957733,40.707813,0.99
10.0,-73.997063,40.722298,0.4
11.0,-73.977753,40.758091,0.82
12.0,-73.971169,40.751369,0.55
13.0,-73.991776,40.722031,0.76
14.0,-73.988243,40.746136,0.86
15.0,0.0,0.0,0.85
16.0,-73.993729,40.752357,0.84
17.0,-73.984566,40.739506,0.88
18.0,-73.988167,40.72258,0.35
19.0,-73.782219,40.64463,0.79
20.0,-73.963982,40.808289,0.64
21.0,-73.973465,40.789948,0.76
22.0,-73.981308,40.768776,0.77
23.0,-73.976112,40.755516,0.13
24.0,-73.976219,40.764145,0.46
25.0,-74.000717,40.747585,0.59
26.0,-73.987823,40.720997,0.62
27.0,-73.991066,40.75127,0.62
28.0,-73.960571,40.589584,0.59
29.0,-74.007278,40.743309,0.98
30.0,-74.009453,40.726402,0.27
31.0,-73.961769,40.771053,0.48
32.0,-73.978149,40.749458,0.24
33.0,-73.782501,40.644608,0.82
34.0,-73.991165,40.750374,0.64
