taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.004135,40.742817,0.43
2.0,-73.999008,40.726463,0.95
3.0,-73.981506,40.759434,0.34
4.0,-73.980598,40.730076,0.63
5.0,-73.973991,40.755074,0.7
6.0,-73.989098,40.729187,0.79
7.0,-73.979515,40.735413,0.69
8.0,-73.986565,40.761799,0.46
9.0,-73.964806,40.772476,0.41
10.0,-73.954437,40.769768,0.16
11.0,-73.986916,40.75605,0.11
12.0,-73.983627,40.761276,0.3
13.0,-73.986824,40.719582,0.13
14.0,-73.955238,40.773289,0.26
15.0,-73.990929,40.750591,0.11
16.0,-73.967697,40.762768,0.72
17.0,-73.981064,40.767609,0.66
18.0,-74.009338,40.704449,0.67
19.0,-74.005753,40.725807,0.66
20.0,-73.999168,40.719997,0.92
21.0,-73.993942,40.727409,0.15
22.0,-73.98864,40.721523,0.72
23.0,-73.981064,40.741474,0.74
24.0,-74.001762,40.735321,0.8
25.0,-73.985786,40.719357,0.33
26.0,-73.985939,40.741131,0.58
27.0,-73.98101,40.767658,0.49
28.0,-73.986572,40.747673,0.29
29.0,-73.979904,40.783783,0.81
30.0,-74.010483,40.709351,0.11
31.0,-73.978104,40.725327,0.69
32.0,-73.969925,40.75721,0.32
33.0,-73.98243,40.742504,0.99
34.0,-73.955154,40.768967,0.42
