taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.94989,40.714115,0.13
2.0,-73.980896,40.737621,0.77
3.0,-74.003998,40.723953,0.22
4.0,-73.996986,40.742172,0.3
5.0,-73.971413,40.765324,0.42
6.0,-73.974373,40.753735,0.11
7.0,-73.985512,40.761242,0.99
8.0,-73.955696,40.776421,0.47
9.0,-73.984009,40.737598,0.99
10.0,-74.003845,40.742794,0.61
11.0,-73.991371,40.755424,0.99
12.0,-73.989449,40.762966,0.99
13.0,-73.975876,40.756279,0.26
14.0,0.0,0.0,0.71
15.0,-74.002739,40.730835,0.66
16.0,-74.004875,40.72863,0.34
17.0,-73.990089,40.726475,0.52
18.0,-73.986908,40.73951,0.32
19.0,-73.998619,40.745441,0.61
20.0,-73.985466,40.752888,0.41
21.0,-74.002808,40.733391,0.9
22.0,-74.003609,40.738266,0.49
23.0,-73.983719,40.676594,0.99
24.0,-73.962875,40.758102,0.78
25.0,-73.991234,40.734032,0.45
26.0,-74.006172,40.73938,0.12
27.0,-73.789032,40.641582,0.45
28.0,-73.790192,40.647095,0.13
29.0,-73.954407,40.787262,0.11
30.0,-74.009933,40.715008,0.95
