taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.982361,40.7313,0.5
2.0,-74.005608,40.725449,0.11
3.0,-73.973625,40.754353,0.25
4.0,-74.003738,40.742176,0.64
5.0,-73.97261,40.756351,0.47
6.0,-73.977325,40.754131,0.4
7.0,-73.982056,40.767403,0.82
8.0,-74.002419,40.733719,0.68
9.0,-74.002678,40.739563,0.47
10.0,-74.006905,40.729679,0.74
11.0,-73.983047,40.738541,0.94
12.0,-73.965569,40.774433,0.62
13.0,-73.968338,40.762672,1.0
14.0,-73.983307,40.768814,0.22
15.0,-73.981407,40.737202,0.18
16.0,-74.00824,40.722095,0.75
17.0,-73.991402,40.750374,0.37
18.0,-73.975845,40.728123,0.76
19.0,-73.994835,40.719719,0.21
20.0,-73.980637,40.780556,0.87
21.0,-74.00985,40.705879,0.66
22.0,-73.986885,40.716133,0.46
23.0,-73.94915,40.680367,0.67
24.0,-74.008408,40.706123,0.79
25.0,-73.989548,40.763046,0.6
26.0,-73.973022,40.743595,0.32
27.0,-73.99395,40.733257,0.33
28.0,-74.009544,40.705177,0.7
29.0,-73.992111,40.72543,0.43
30.0,-74.002312,40.726482,0.81
