taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.977386,40.752213,0.81
2.0,-73.989243,40.741158,0.3
3.0,-73.94191,40.838268,0.79
4.0,-74.007874,40.711506,0.26
5.0,-73.987915,40.724049,0.89
6.0,-74.004677,40.742016,0.68
7.0,-73.958412,40.781399,0.77
8.0,-73.991547,40.750538,0.55
9.0,-73.988518,40.731426,0.73
10.0,-73.992119,40.735374,0.86
11.0,-73.951538,40.713745,0.5
12.0,-73.983665,40.672291,0.51
13.0,-74.000877,40.730862,0.35
14.0,-73.984184,40.754669,0.6
15.0,-73.99408,40.751049,0.85
16.0,-73.9832,40.730614,0.8
17.0,-73.963531,40.762367,0.45
18.0,-73.98864,40.758396,0.25
19.0,-74.003593,40.738163,0.3
20.0,-73.988464,40.748329,0.22
21.0,-74.004356,40.722801,0.46
22.0,-73.992874,40.752426,0.58
23.0,-73.977959,40.725212,0.58
24.0,-73.988953,40.744446,0.14
25.0,-73.995949,40.74361,0.44
26.0,-73.96804,40.755459,0.94
27.0,-73.970985,40.762394,0.12
28.0,-73.959282,40.76421,0.92
29.0,-73.961098,40.760162,0.59
30.0,-73.983513,40.754845,0.98
