taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.988243,40.723465,0.29
2.0,-73.987572,40.724537,0.42
3.0,-73.958008,40.721828,0.2
4.0,-73.920639,41.052563,0.3
5.0,0.0,0.0,0.19
6.0,-73.95256,40.780834,0.8
7.0,-73.993164,40.752087,0.18
8.0,-73.993172,40.747425,0.58
9.0,-73.996078,40.753471,0.14
10.0,-73.782372,40.644638,0.9
11.0,-74.008331,40.707706,0.93
12.0,-73.982506,40.731529,0.69
13.0,-73.987068,40.720501,0.21
14.0,-73.996529,40.721169,0.62
15.0,-73.982124,40.768852,0.21
16.0,-73.972939,40.756184,0.48
17.0,-73.988632,40.74847,0.13
18.0,-73.978577,40.753464,0.35
19.0,-73.999626,40.733627,0.92
20.0,-73.964111,40.756592,0.56
21.0,-73.956306,40.717129,0.97
22.0,-73.963829,40.76128,0.28
23.0,-73.994011,40.71772,0.69
24.0,-73.988663,40.737206,0.77
25.0,-73.994423,40.752758,0.24
26.0,-73.977768,40.778656,0.26
27.0,-73.963951,40.776711,0.73
28.0,-73.983543,40.761147,0.25
29.0,-73.989235,40.730358,0.7
30.0,-73.992912,40.751942,0.47
31.0,-73.968056,40.763241,0.72
32.0,-73.975494,40.757946,0.17
33.0,-73.960899,40.719097,0.68
34.0,-73.986748,40.75098,0.97
