taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.996147,40.753639,0.75
2.0,-73.989059,40.718933,0.63
3.0,-73.977615,40.756142,0.72
4.0,-73.990959,40.750484,0.6
5.0,-73.967705,40.755894,0.99
6.0,-73.993317,40.767529,0.24
7.0,-73.961006,40.80698,0.2
8.0,-73.971199,40.782703,0.6
9.0,-73.980904,40.729645,0.64
10.0,-73.993675,40.756992,0.48
11.0,-73.976387,40.752869,0.52
12.0,-73.987144,40.721107,0.98
13.0,-73.974548,40.751244,0.96
14.0,-73.98671,40.761814,0.63
15.0,-74.002289,40.708977,0.52
16.0,-73.958366,40.781528,0.62
17.0,-73.844124,40.721069,0.24
18.0,-73.961678,40.760303,0.51
19.0,0.0,0.0,0.79
20.0,-73.982552,40.751335,0.65
21.0,-73.995262,40.76017,0.95
22.0,0.0,0.0,0.15
23.0,-73.978462,40.72694,0.14
24.0,-73.988434,40.721489,0.22
25.0,-73.961746,40.768166,0.88
26.0,0.0,0.0,0.69
27.0,-73.979973,40.754978,0.8
28.0,-73.925674,40.747169,0.87
29.0,-73.783348,40.648544,0.88
30.0,-73.992775,40.730194,0.73
31.0,-73.963921,40.776699,0.46
32.0,-73.992348,40.726616,0.44
33.0,-73.995872,40.753811,0.99
34.0,-73.966599,40.715088,0.16
