taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.983292,40.738441,0.7
2.0,-73.985359,40.723606,0.49
3.0,-73.985199,40.727612,0.89
4.0,-73.999672,40.734741,0.23
5.0,-73.951767,40.714909,0.39
6.0,-73.951546,40.710957,0.46
7.0,-73.980133,40.755974,0.56
8.0,-73.967773,40.756119,0.61
9.0,-73.982224,40.763176,0.26
10.0,-74.000389,40.732433,0.55
11.0,-73.992561,40.689827,0.47
12.0,-74.006096,40.741299,0.53
13.0,-73.998749,40.739868,0.16
14.0,-73.986565,40.747734,0.48
15.0,-74.006752,40.739376,0.31
16.0,-73.966911,40.683891,0.69
17.0,-74.002625,40.728413,0.77
18.0,-73.927513,40.865616,0.86
19.0,-73.991966,40.735329,1.0
20.0,-73.989479,40.76963,0.93
21.0,-73.996773,40.74263,0.3
22.0,-73.968231,40.756428,0.24
23.0,-73.980629,40.733849,0.2
24.0,-73.9869,40.765877,0.8
25.0,-73.963127,40.762417,0.65
26.0,-73.969521,40.753742,0.34
27.0,-73.985001,40.723957,0.42
28.0,-74.009743,40.710049,0.33
29.0,-73.99437,40.752735,0.77
30.0,-73.940552,40.814667,0.36
