taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987206,40.741535,0.38
2.0,-73.992172,40.737923,0.59
3.0,-73.992409,40.753517,0.7
4.0,-73.994202,40.750996,0.79
5.0,-74.007332,40.743301,0.64
6.0,-73.993172,40.743118,0.91
7.0,-74.008156,40.737621,0.76
8.0,-74.002922,40.734245,0.14
9.0,-73.993515,40.751938,0.18
10.0,-74.006401,40.741337,0.52
11.0,-73.99398,40.751282,0.62
12.0,-73.977974,40.764698,0.13
13.0,-73.96701,40.761269,0.67
14.0,-73.987228,40.718353,0.7
15.0,-73.973854,40.752178,0.22
16.0,-73.981873,40.778397,0.57
17.0,-73.987297,40.733242,0.61
18.0,-73.992867,40.755157,0.25
19.0,-73.973755,40.751358,0.63
20.0,-73.959572,40.808922,0.27
21.0,-73.974899,40.76162,0.18
22.0,-74.0028,40.733463,0.75
23.0,-74.005241,40.739494,0.29
24.0,-73.993347,40.740726,0.56
25.0,-73.974915,40.756321,0.52
26.0,-74.008049,40.725876,0.75
27.0,-73.987984,40.764992,0.14
28.0,0.0,0.0,0.81
29.0,-74.004257,40.72982,0.93
30.0,-73.941734,40.79847,0.99
