customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.962212,40.776157,-73.956245,40.784409,0.774,3.0,0.76,7.7
2.0,-73.973434,40.757549,-74.041344,40.71936,6.982,18.0,0.252,5.7
3.0,-73.987228,40.735912,-73.982979,40.71925,0.762,8.0,1.03,9.8
4.0,-73.959686,40.711143,-73.910744,40.763672,5.223,13.0,0.515,17.2
5.0,-73.988792,40.720772,-73.995705,40.690681,1.214,15.0,0.879,8.5
6.0,-74.002716,40.739899,-73.925247,40.674786,8.058,32.0,0.252,2.3
7.0,-73.970856,40.751575,-73.922768,40.746319,4.929,13.0,0.543,11.7
8.0,-73.982986,40.754215,-73.958061,40.71949,2.798,18.0,0.635,2.6
9.0,-73.976784,40.785305,-73.941963,40.832676,3.843,13.0,1.042,11.7
10.0,-73.998695,40.722984,-74.007637,40.741013,1.157,11.0,0.872,11.1
11.0,-73.979294,40.762154,-73.988876,40.748322,1.165,27.0,0.881,3.8
12.0,-74.002197,40.734726,-73.97435,40.74268,2.92,9.0,0.731,16.9
13.0,-73.958496,40.781387,-73.960434,40.80759,0.885,8.0,0.247,9.5
14.0,-73.983246,40.744522,-73.975227,40.74963,0.949,3.0,0.309,13.2
15.0,-73.994118,40.751141,-73.983696,40.743813,1.196,9.0,0.224,18.3
16.0,-73.975594,40.786968,-73.969765,40.794865,0.758,2.0,0.524,2.9
17.0,-73.973053,40.748531,-73.977234,40.75563,0.598,6.0,0.698,6.1
18.0,-73.978333,40.68454,-73.988686,40.670319,1.241,4.0,0.388,15.4
19.0,-73.992676,40.742996,-73.959229,40.816692,4.037,23.0,0.533,5.6
20.0,-73.955978,40.763927,-73.94239,40.837261,2.569,24.0,0.969,13.8
21.0,-73.996765,40.7477,-73.96833,40.796864,3.276,13.0,0.922,10.5
22.0,-73.961464,40.771442,-73.993752,40.738571,3.478,9.0,0.409,18.2
23.0,-73.980522,40.742474,-73.927635,40.741112,5.405,13.0,0.647,19.4
24.0,-73.981956,40.771519,-73.972771,40.790031,1.185,5.0,1.19,8.9
25.0,-74.010078,40.7206,-73.996674,40.760967,1.873,9.0,0.678,16.7
26.0,-73.953812,40.766907,-73.991417,40.759659,3.888,17.0,0.849,16.6
27.0,-74.005219,40.728661,-73.977699,40.784618,3.28,13.0,0.678,11.0
28.0,-73.918411,40.770851,-73.929573,40.702923,2.316,16.0,0.294,14.3
29.0,-73.966751,40.804306,-74.006561,40.74139,4.463,11.0,0.66,3.4
30.0,-73.998863,40.72813,-73.972153,40.756481,2.91,16.0,1.086,16.7
31.0,-73.982964,40.749138,-73.962311,40.759243,2.214,7.0,0.574,11.1
32.0,-73.975487,40.745316,-73.982742,40.735401,0.91,6.0,0.705,17.9
33.0,-73.94828,40.774364,-73.953011,40.767887,0.642,1.0,0.223,3.2
34.0,-73.993675,40.681919,-74.001114,40.676105,0.896,4.0,0.461,5.0
35.0,-73.988861,40.738884,-73.989494,40.679966,1.758,20.0,0.229,11.6
36.0,-73.970398,40.756386,-73.956596,40.775414,1.609,4.0,1.195,10.5
37.0,-73.991699,40.744816,-73.961784,40.764507,3.166,11.0,0.833,12.7
38.0,-73.993446,40.751862,-74.628235,40.314789,64.439,64.0,0.958,3.8
39.0,-73.791222,40.645645,-73.972305,40.603081,18.21,22.0,0.758,13.5
40.0,-73.984367,40.760883,-73.985336,40.744408,0.601,7.0,0.407,9.9
41.0,-73.996178,40.753475,-73.968086,40.755825,2.937,14.0,0.875,1.0
42.0,-74.000351,40.728683,-73.985931,40.740746,1.612,8.0,1.189,13.7
43.0,-73.992836,40.752052,-74.004898,40.741547,1.374,7.0,0.718,6.9
44.0,-73.99131,40.738297,-73.990143,40.754852,0.608,7.0,0.283,10.8
45.0,-73.967995,40.801006,-73.982964,40.756386,2.069,15.0,0.945,8.2
46.0,-73.958488,40.781464,-73.967392,40.803036,1.205,6.0,0.228,8.2
47.0,-73.989731,40.741234,-73.975861,40.728497,1.563,7.0,0.305,5.5
48.0,-73.988579,40.731422,-74.006325,40.733418,1.906,8.0,0.938,7.0
49.0,-73.98909,40.722946,-73.884232,40.749535,10.606,17.0,0.917,14.9
50.0,-73.984306,40.769943,-73.989365,40.750462,0.873,8.0,1.04,12.5
