taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.008286,40.716797,0.16
2.0,-73.956749,40.786465,0.25
3.0,-73.989273,40.760448,0.17
4.0,-73.974464,40.754063,0.29
5.0,-73.997116,40.722263,0.3
6.0,-73.950607,40.770966,0.45
7.0,-73.994484,40.759251,0.12
8.0,-74.000511,40.728878,0.36
9.0,-73.997238,40.756405,0.98
10.0,-74.000015,40.730495,0.43
11.0,-73.987587,40.728817,0.78
12.0,-73.971649,40.750374,0.28
13.0,-73.994003,40.751198,0.86
14.0,-73.955498,40.772678,0.47
15.0,-73.991226,40.750782,0.29
16.0,-74.004463,40.730736,0.52
17.0,-73.966072,40.758427,0.59
18.0,-73.976509,40.749161,0.64
19.0,0.0,0.0,0.56
20.0,-73.979897,40.681969,0.18
21.0,-73.992401,40.756016,0.69
22.0,-73.972694,40.793499,0.79
23.0,-73.998367,40.724709,0.71
24.0,-73.993401,40.752384,0.51
25.0,-73.998444,40.740402,0.39
26.0,-73.99543,40.764736,0.99
27.0,-73.958046,40.681683,0.52
28.0,-73.995857,40.75396,0.45
29.0,-73.948975,40.781059,0.64
30.0,-74.006493,40.739521,0.22
31.0,-73.978584,40.777645,0.54
32.0,-73.997063,40.722496,0.69
33.0,-73.955872,40.772301,0.96
34.0,-73.992744,40.745239,0.67
