taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.008286,40.716797,0.55
2.0,-73.956749,40.786465,0.8
3.0,-73.989273,40.760448,0.38
4.0,-73.974464,40.754063,0.27
5.0,-73.997116,40.722263,0.25
6.0,-73.950607,40.770966,0.58
7.0,-73.994484,40.759251,0.71
8.0,-74.000511,40.728878,0.31
9.0,-73.997238,40.756405,0.17
10.0,-74.000015,40.730495,0.96
11.0,-73.987587,40.728817,0.5
12.0,-73.971649,40.750374,0.49
13.0,-73.994003,40.751198,0.34
14.0,-73.955498,40.772678,0.31
15.0,-73.991226,40.750782,0.24
16.0,-74.004463,40.730736,0.99
17.0,-73.966072,40.758427,0.35
18.0,-73.976509,40.749161,0.8
19.0,0.0,0.0,0.25
20.0,-73.979897,40.681969,0.81
21.0,-73.992401,40.756016,0.42
22.0,-73.972694,40.793499,0.94
23.0,-73.998367,40.724709,0.8
24.0,-73.993401,40.752384,0.76
25.0,-73.998444,40.740402,0.81
26.0,-73.99543,40.764736,0.77
27.0,-73.958046,40.681683,0.77
28.0,-73.995857,40.75396,0.66
29.0,-73.948975,40.781059,0.55
30.0,-74.006493,40.739521,0.4
