taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.98275,40.756882,0.12
2.0,-74.006027,40.735264,0.46
3.0,-73.983055,40.761051,0.15
4.0,-73.991722,40.749554,0.74
5.0,-73.783585,40.648643,0.69
6.0,-73.987038,40.764328,0.94
7.0,-73.991447,40.754852,0.76
8.0,-73.988541,40.737122,0.16
9.0,-73.948799,40.828732,0.75
10.0,-73.980988,40.744431,0.34
11.0,-73.989685,40.734436,0.52
12.0,-73.981285,40.741356,0.86
13.0,-73.992859,40.741535,0.88
14.0,-73.966713,40.714798,0.63
15.0,-73.989143,40.718906,0.83
16.0,-73.912766,40.828156,0.89
17.0,-73.982277,40.755703,0.28
18.0,-74.005249,40.721111,0.42
19.0,-73.952812,40.823215,0.27
20.0,-73.997398,40.741753,0.42
21.0,-73.989563,40.762756,1.0
22.0,-73.95858,40.768761,0.65
23.0,-73.98082,40.742046,0.89
24.0,-73.965691,40.754337,0.74
25.0,-73.946983,40.780273,0.48
26.0,-73.984077,40.753605,0.69
27.0,-73.91922,40.743042,0.27
28.0,-73.989693,40.687702,0.85
29.0,-73.98761,40.768333,0.2
30.0,-74.000122,40.738026,0.11
