taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987495,40.732632,0.43
2.0,-73.990555,40.750954,0.98
3.0,-73.979195,40.776772,0.52
4.0,-74.006592,40.744259,0.68
5.0,-73.976715,40.788181,0.61
6.0,-73.963631,40.80125,0.36
7.0,-74.007584,40.725498,0.17
8.0,-73.983917,40.746483,0.29
9.0,-73.986786,40.761887,0.6
10.0,-73.972595,40.753197,0.76
11.0,-73.996063,40.753288,0.17
12.0,-74.002831,40.733711,0.73
13.0,-73.783455,40.648659,0.2
14.0,-73.958099,40.717476,0.91
15.0,-73.982239,40.768776,0.87
16.0,-73.987267,40.722424,0.44
17.0,-73.993294,40.747456,0.94
18.0,-73.976227,40.755787,0.95
19.0,-73.990196,40.750946,0.65
20.0,-73.991257,40.750175,0.35
21.0,-73.988205,40.727997,0.31
22.0,-73.985382,40.763073,0.95
23.0,-73.994629,40.750641,0.34
24.0,-74.003723,40.722321,0.74
25.0,-73.990471,40.718765,0.81
26.0,-73.996124,40.753544,0.47
27.0,-73.776711,40.6455,0.58
28.0,0.0,0.0,0.65
29.0,-73.985146,40.723846,0.61
30.0,-73.980789,40.729828,0.68
