taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.993057,40.727924,0.55
2.0,-73.981133,40.752834,0.93
3.0,-73.976189,40.751549,0.41
4.0,-73.950493,40.779774,0.23
5.0,-73.993477,40.75206,0.91
6.0,-73.968102,40.80077,0.77
7.0,-73.991188,40.737034,0.44
8.0,-74.003372,40.743469,0.24
9.0,-73.957733,40.707813,0.43
10.0,-73.997063,40.722298,0.26
11.0,-73.977753,40.758091,0.21
12.0,-73.971169,40.751369,0.95
13.0,-73.991776,40.722031,0.78
14.0,-73.988243,40.746136,0.86
15.0,0.0,0.0,0.89
16.0,-73.993729,40.752357,0.69
17.0,-73.984566,40.739506,0.71
18.0,-73.988167,40.72258,0.45
19.0,-73.782219,40.64463,0.68
20.0,-73.963982,40.808289,0.59
21.0,-73.973465,40.789948,0.38
22.0,-73.981308,40.768776,0.31
23.0,-73.976112,40.755516,0.49
24.0,-73.976219,40.764145,0.67
25.0,-74.000717,40.747585,0.84
26.0,-73.987823,40.720997,0.97
27.0,-73.991066,40.75127,0.54
28.0,-73.960571,40.589584,0.56
29.0,-74.007278,40.743309,0.49
30.0,-74.009453,40.726402,0.99
