taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987312,40.732891,0.22
2.0,-73.991875,40.726036,0.28
3.0,-74.00106,40.736568,0.51
4.0,-73.993507,40.721294,0.58
5.0,-73.964417,40.763988,0.31
6.0,-73.983276,40.76416,0.86
7.0,-73.959015,40.774895,0.15
8.0,-74.005638,40.750954,0.24
9.0,-74.031822,40.726803,0.96
10.0,-73.981232,40.753239,0.26
11.0,-74.002975,40.750515,0.76
12.0,-73.963814,40.710587,0.94
13.0,-73.975632,40.754295,0.56
14.0,-73.982315,40.771393,0.93
15.0,-73.966782,40.752647,0.68
16.0,-74.003227,40.734253,0.77
17.0,-73.976204,40.755619,0.36
18.0,-73.982162,40.762814,0.92
19.0,-73.985977,40.734936,0.52
20.0,-73.984146,40.767433,0.79
21.0,-73.969391,40.766029,0.41
22.0,-73.982132,40.743237,0.4
23.0,-73.967316,40.756397,0.49
24.0,0.0,0.0,0.13
25.0,-74.003769,40.7486,0.5
26.0,-73.98407,40.763058,0.66
27.0,-73.971184,40.761166,0.51
28.0,-73.984032,40.759682,0.24
29.0,-73.97261,40.749275,0.55
30.0,-73.958664,40.764423,0.7
