taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.98275,40.756882,0.78
2.0,-74.006027,40.735264,0.44
3.0,-73.983055,40.761051,0.2
4.0,-73.991722,40.749554,0.15
5.0,-73.783585,40.648643,0.13
6.0,-73.987038,40.764328,0.82
7.0,-73.991447,40.754852,0.89
8.0,-73.988541,40.737122,0.34
9.0,-73.948799,40.828732,0.79
10.0,-73.980988,40.744431,0.92
11.0,-73.989685,40.734436,0.35
12.0,-73.981285,40.741356,0.97
13.0,-73.992859,40.741535,0.62
14.0,-73.966713,40.714798,0.55
15.0,-73.989143,40.718906,0.24
16.0,-73.912766,40.828156,0.69
17.0,-73.982277,40.755703,0.8
18.0,-74.005249,40.721111,0.95
19.0,-73.952812,40.823215,0.82
20.0,-73.997398,40.741753,0.61
21.0,-73.989563,40.762756,0.69
22.0,-73.95858,40.768761,0.46
23.0,-73.98082,40.742046,0.64
24.0,-73.965691,40.754337,0.3
25.0,-73.946983,40.780273,0.36
26.0,-73.984077,40.753605,0.55
27.0,-73.91922,40.743042,0.99
28.0,-73.989693,40.687702,0.55
29.0,-73.98761,40.768333,0.86
30.0,-74.000122,40.738026,0.52
31.0,0.0,0.0,0.56
32.0,-73.972191,40.756611,0.9
33.0,-73.990768,40.748798,0.25
34.0,-73.98967,40.75658,0.13
