taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.781143,40.645008,0.88
2.0,-73.992874,40.733883,0.12
3.0,-74.005997,40.73547,0.19
4.0,0.0,0.0,0.53
5.0,-73.981567,40.747265,0.7
6.0,-73.993042,40.722721,0.92
7.0,-73.983688,40.739052,0.11
8.0,-73.992744,40.702545,0.77
9.0,-74.000313,40.711201,0.17
10.0,-73.993309,40.751965,0.25
11.0,-73.994598,40.753746,0.29
12.0,-73.986397,40.721882,0.32
13.0,-73.961739,40.811275,0.5
14.0,-73.981087,40.720745,0.62
15.0,-73.955559,40.785404,0.81
16.0,-73.964767,40.683403,0.54
17.0,-73.99279,40.733906,0.68
18.0,-73.957985,40.721844,0.85
19.0,-73.990242,40.744312,0.92
20.0,-73.997658,40.736912,0.86
21.0,-73.990112,40.737793,0.13
22.0,-73.979446,40.752834,0.56
23.0,0.0,0.0,0.35
24.0,-73.988152,40.723618,0.93
25.0,-74.005478,40.70916,0.44
26.0,-73.951096,40.714127,0.35
27.0,-73.999855,40.734646,0.61
28.0,-73.996651,40.747066,0.9
29.0,-73.974854,40.759422,0.2
30.0,-73.989014,40.721691,0.7
31.0,-73.987091,40.756283,0.27
32.0,-73.959549,40.808769,0.6
33.0,-73.967216,40.684677,0.66
34.0,-73.993904,40.720482,0.11
