taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987206,40.741535,0.88
2.0,-73.992172,40.737923,0.6
3.0,-73.992409,40.753517,0.4
4.0,-73.994202,40.750996,0.78
5.0,-74.007332,40.743301,0.9
6.0,-73.993172,40.743118,0.44
7.0,-74.008156,40.737621,0.92
8.0,-74.002922,40.734245,0.33
9.0,-73.993515,40.751938,0.34
10.0,-74.006401,40.741337,0.16
11.0,-73.99398,40.751282,0.76
12.0,-73.977974,40.764698,0.55
13.0,-73.96701,40.761269,0.6
14.0,-73.987228,40.718353,0.87
15.0,-73.973854,40.752178,0.78
16.0,-73.981873,40.778397,0.25
17.0,-73.987297,40.733242,0.56
18.0,-73.992867,40.755157,0.16
19.0,-73.973755,40.751358,0.13
20.0,-73.959572,40.808922,0.93
21.0,-73.974899,40.76162,0.93
22.0,-74.0028,40.733463,0.19
23.0,-74.005241,40.739494,0.63
24.0,-73.993347,40.740726,0.63
25.0,-73.974915,40.756321,0.33
26.0,-74.008049,40.725876,0.93
27.0,-73.987984,40.764992,0.38
28.0,0.0,0.0,0.3
29.0,-74.004257,40.72982,0.41
30.0,-73.941734,40.79847,0.32
31.0,-73.939064,40.805031,0.65
32.0,-73.943695,40.752716,0.76
33.0,-73.983589,40.749615,0.66
34.0,-73.781944,40.644768,0.63
