taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.002411,40.729446,0.77
2.0,-73.994019,40.751579,0.52
3.0,-74.002365,40.739792,0.68
4.0,-73.99765,40.721886,0.42
5.0,-73.985733,40.74715,0.43
6.0,-73.999664,40.738762,0.62
7.0,-73.970474,40.752411,0.67
8.0,-73.987732,40.732418,0.96
9.0,-73.975243,40.683449,0.3
10.0,-73.981049,40.758961,0.15
11.0,-73.788895,40.64212,0.19
12.0,-73.994652,40.761024,0.64
13.0,-73.962547,40.804817,0.89
14.0,-74.002617,40.733807,0.79
15.0,-74.010139,40.720558,0.68
16.0,-73.983734,40.725571,0.56
17.0,-73.980667,40.760147,0.91
18.0,-73.985519,40.727219,0.72
19.0,-73.964005,40.767963,0.5
20.0,-73.973969,40.76424,0.33
21.0,-73.980934,40.744492,0.4
22.0,-73.986229,40.743092,0.39
23.0,-73.983559,40.749706,0.25
24.0,-74.001701,40.745827,0.82
25.0,-73.982185,40.755791,0.9
26.0,-73.981506,40.757851,0.81
27.0,-74.001518,40.732185,0.75
28.0,-73.989426,40.757793,0.15
29.0,-73.983299,40.750656,0.21
30.0,-73.983078,40.738777,0.18
