taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.952606,40.776779,0.42
2.0,-73.98127,40.725048,0.42
3.0,-73.985062,40.736073,0.52
4.0,-74.008545,40.725945,0.79
5.0,-73.98056,40.742393,0.59
6.0,-74.006165,40.714272,0.28
7.0,-74.012924,40.707809,0.49
8.0,-73.981537,40.738167,0.26
9.0,-74.000656,40.727421,0.27
10.0,-73.994141,40.74102,0.98
11.0,-73.983589,40.761208,0.14
12.0,-74.000671,40.727406,0.61
13.0,-73.788277,40.641918,0.37
14.0,-73.987823,40.749496,0.67
15.0,-74.008179,40.716766,0.31
16.0,-74.000671,40.729889,0.5
17.0,-73.977028,40.750183,0.1
18.0,-73.998093,40.754108,0.12
19.0,-74.006729,40.744076,0.69
20.0,-74.004616,40.734772,0.39
21.0,-73.985405,40.747269,0.7
22.0,-73.97924,40.76453,0.21
23.0,-73.992691,40.741413,0.47
24.0,-73.985451,40.768757,0.31
25.0,-73.990028,40.725529,0.35
26.0,-73.990334,40.686829,0.3
27.0,-73.989372,40.757992,0.82
28.0,-74.000893,40.729053,0.89
29.0,-73.978004,40.742199,0.76
30.0,-74.004227,40.719772,0.76
31.0,-73.990883,40.766121,0.7
32.0,-73.988686,40.74448,0.51
33.0,-73.980606,40.754791,0.26
34.0,-73.990402,40.718857,0.36
