taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.963867,40.776775,0.73
2.0,-73.986389,40.756393,0.18
3.0,-73.998367,40.719856,0.62
4.0,-73.994217,40.719547,0.96
5.0,-74.009354,40.726028,0.51
6.0,-73.98526,40.727596,0.52
7.0,-73.979126,40.723595,0.41
8.0,-73.977615,40.746555,0.9
9.0,-74.003471,40.748676,0.52
10.0,-73.98877,40.758743,0.81
11.0,-73.966583,40.761387,0.89
12.0,-73.984344,40.724911,0.56
13.0,-73.995728,40.679024,0.25
14.0,-73.970947,40.761372,0.4
15.0,-73.974403,40.756821,0.43
16.0,-73.990402,40.760864,0.76
17.0,-74.003548,40.722641,0.81
18.0,-73.997688,40.744911,0.72
19.0,-74.005264,40.751595,0.88
20.0,-73.978996,40.75309,0.38
21.0,-73.999161,40.744759,0.69
22.0,-73.973923,40.759098,0.67
23.0,-73.992882,40.742802,0.6
24.0,-73.985901,40.719292,0.14
25.0,-73.990974,40.733788,0.21
26.0,-73.954842,40.777538,0.28
27.0,-73.983459,40.738518,0.46
28.0,-73.992981,40.742546,0.27
29.0,-74.007668,40.708351,0.83
30.0,-73.988548,40.745983,1.0
31.0,-74.002541,40.750061,0.52
32.0,-73.989304,40.720383,0.54
33.0,-73.955009,40.689251,0.98
34.0,-73.969475,40.757633,0.96
