taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.985832,40.746429,0.27
2.0,-73.99482,40.719692,0.12
3.0,0.0,0.0,0.37
4.0,-73.987038,40.729832,0.75
5.0,-73.960449,40.769779,0.7
6.0,-74.005707,40.709301,0.32
7.0,-73.988869,40.721806,0.23
8.0,-74.005371,40.738743,0.15
9.0,-74.00132,40.727634,0.95
10.0,-73.988243,40.727749,0.49
11.0,-73.983879,40.75486,0.27
12.0,-73.993309,40.729286,0.78
13.0,-73.998741,40.734943,0.75
14.0,-73.995033,40.752892,0.79
15.0,-73.980446,40.780247,0.91
16.0,-73.97863,40.745148,0.53
17.0,-74.000359,40.730087,0.71
18.0,-73.9683,40.765274,0.42
19.0,-73.988235,40.734768,0.84
20.0,-73.965187,40.774899,0.55
21.0,-73.965347,40.713882,0.31
22.0,-73.982819,40.766708,0.48
23.0,-74.005722,40.740437,0.62
24.0,-73.99128,40.723858,0.36
25.0,-74.005119,40.741062,0.91
26.0,-74.002815,40.73436,0.93
27.0,-73.993149,40.752045,0.75
28.0,-73.997681,40.760551,0.65
29.0,-73.981049,40.738041,0.61
30.0,-73.969376,40.763901,0.33
