taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.943619,40.694607,0.45
2.0,-73.976135,40.755756,0.6
3.0,-74.009483,40.72385,0.63
4.0,-73.985748,40.722874,0.8
5.0,-73.997948,40.731941,0.1
6.0,-73.99781,40.724239,0.59
7.0,-73.983994,40.765606,0.18
8.0,-74.006798,40.720032,0.48
9.0,-74.009712,40.704845,0.2
10.0,-73.979271,40.727757,0.79
11.0,-73.959999,40.582005,0.68
12.0,-74.005318,40.728989,0.53
13.0,-73.984879,40.742245,0.43
14.0,-73.981499,40.778381,0.88
15.0,-73.980888,40.72982,0.84
16.0,-73.988174,40.720406,0.87
17.0,-73.944298,40.714291,0.96
18.0,-73.990654,40.762608,0.92
19.0,-73.995033,40.719807,0.42
20.0,-73.981842,40.760693,0.3
21.0,-73.988998,40.67046,0.41
22.0,-73.783577,40.648632,0.36
23.0,-73.988441,40.738628,0.88
24.0,-73.982307,40.739956,0.37
25.0,-73.992363,40.72501,0.65
26.0,0.0,0.0,0.1
27.0,-74.006493,40.744061,0.98
28.0,-73.981117,40.755524,0.91
29.0,-73.949188,40.72253,0.39
30.0,-73.984673,40.756046,0.15
