customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.964989,40.761765,-74.007751,40.740223,4.438,16.0,0.973,15.5
2.0,-73.98494,40.724102,-73.961174,40.79858,3.268,22.0,0.618,19.7
3.0,-73.996468,40.75317,-73.994324,40.741142,0.532,6.0,0.448,1.3
4.0,-74.005371,40.740864,-73.968002,40.688786,4.125,33.0,0.754,2.3
5.0,-73.955574,40.772732,-73.965332,40.759232,1.179,4.0,1.156,6.2
6.0,-74.004578,40.737766,-73.950592,40.789082,5.696,16.0,0.294,9.6
7.0,-74.006622,40.731201,-73.95565,40.651379,5.668,26.0,0.451,10.0
8.0,-73.967468,40.756508,-73.987038,40.760384,2.09,13.0,0.444,1.7
9.0,-73.983589,40.749615,-74.000175,40.7551,1.797,6.0,0.729,1.1
10.0,-73.981323,40.761116,-73.985504,40.745567,0.735,9.0,0.699,6.9
11.0,-74.005089,40.718842,-73.990738,40.748917,1.789,5.0,0.884,14.1
12.0,-73.963058,40.773129,-73.955811,40.769135,0.868,3.0,0.806,4.4
13.0,-73.982788,40.756908,-73.9897,40.752186,0.839,4.0,1.049,12.9
14.0,-73.98452,40.757004,-73.996101,40.743565,1.349,9.0,1.011,4.0
15.0,-73.980942,40.667679,-73.971657,40.672962,1.074,4.0,0.844,11.3
16.0,-73.955025,40.773514,-73.963028,40.795128,1.133,7.0,0.826,9.8
17.0,-73.997498,40.721329,-73.989365,40.776665,1.86,22.0,0.657,8.1
18.0,-73.992485,40.689682,-73.974915,40.672653,1.949,8.0,0.86,10.7
19.0,-73.986771,40.739578,-73.94973,40.777969,3.975,12.0,1.155,19.5
20.0,-73.963173,40.798687,-73.971634,40.787231,1.038,2.0,0.986,5.9
21.0,-73.929993,40.69833,-73.95491,40.71516,2.663,8.0,1.033,6.7
22.0,-73.994514,40.74765,-73.935982,40.767754,5.993,19.0,1.054,5.2
23.0,-74.00576,40.740341,-73.993523,40.721809,1.459,10.0,0.692,17.2
24.0,-73.990517,40.734848,-73.983994,40.73764,0.792,3.0,0.487,15.0
25.0,-74.005974,40.709492,-74.006508,40.732277,0.766,9.0,1.079,11.8
26.0,-74.00251,40.750038,-74.004425,40.732086,0.667,8.0,0.208,19.3
27.0,-74.015915,40.707024,-73.990326,40.729023,2.757,7.0,0.886,12.0
28.0,-73.990547,40.76173,-73.944099,40.809681,4.948,16.0,0.824,13.7
29.0,-74.003723,40.738419,-73.955551,40.771877,5.023,21.0,0.512,12.5
30.0,-73.958199,40.760509,-73.954964,40.805016,1.405,15.516666666666667,0.244,12.0
31.0,-74.002457,40.750237,-73.976013,40.788254,2.971,8.0,0.782,5.9
32.0,-73.982185,40.731804,-73.95282,40.772163,3.266,7.0,0.308,10.1
33.0,-73.992027,40.725544,-73.994057,40.751205,0.871,5.0,0.55,5.8
34.0,-73.995689,40.759155,-73.993332,40.738613,0.749,10.0,0.611,18.0
35.0,-73.999176,40.728203,-74.013336,40.716503,1.584,6.0,0.934,6.6
36.0,-73.988251,40.72007,-73.987083,40.73336,0.521,7.0,0.995,4.0
37.0,-73.896423,40.754456,-73.917694,40.773022,2.318,4.0,0.849,2.8
38.0,-73.989059,40.7439,-73.988419,40.758568,0.546,7.0,0.962,10.3
39.0,-73.985428,40.738441,-73.942482,40.714912,4.464,17.0,0.907,4.1
40.0,-73.972359,40.753635,-73.923225,40.743526,5.039,11.0,0.769,8.0
41.0,-73.973267,40.759682,-73.99099,40.770775,1.929,10.0,0.72,15.3
42.0,-73.974846,40.760059,-74.001953,40.73645,2.915,9.0,0.611,13.2
43.0,-73.980904,40.742859,-73.92453,40.700066,5.875,29.0,0.25,12.6
44.0,-73.972427,40.759026,-74.009865,40.704914,4.152,13.0,0.407,19.5
45.0,-73.971802,40.760326,-73.915344,40.776123,5.777,15.0,1.146,14.7
46.0,-73.99646,40.726013,-73.846077,40.737164,15.117,16.0,0.362,8.0
47.0,-74.002129,40.750973,-73.991333,40.749077,1.215,4.0,0.961,16.5
48.0,-74.002327,40.729492,-73.991798,40.744217,1.262,7.0,0.224,7.8
49.0,-73.981491,40.724648,-73.977272,40.745605,0.851,10.0,0.223,6.2
50.0,-73.993675,40.720978,-73.996597,40.729664,0.515,6.0,0.842,15.4
51.0,-74.01593,40.711121,-73.98632,40.76231,3.405,14.0,0.579,9.1
52.0,-73.977493,40.752483,-73.961037,40.760967,1.794,11.0,0.873,17.4
