taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.91391,40.753464,0.69
2.0,-73.991913,40.7258,0.17
3.0,-73.970947,40.751545,0.22
4.0,-73.968193,40.802425,0.97
5.0,-73.956551,40.771389,0.48
6.0,-73.972603,40.758923,0.22
7.0,-73.969009,40.754154,0.92
8.0,0.0,0.0,0.8
9.0,-73.999649,40.738754,0.87
10.0,-73.953239,40.775867,0.37
11.0,-73.9842,40.72509,0.49
12.0,-73.993156,40.752522,0.21
13.0,-73.956146,40.694824,0.56
14.0,-73.986893,40.76429,0.96
15.0,-73.948608,40.782276,0.95
16.0,-73.987503,40.75547,0.81
17.0,-73.992378,40.757656,0.16
18.0,-73.987869,40.727947,0.18
19.0,-73.952072,40.777557,0.43
20.0,-73.962494,40.766972,0.19
21.0,-73.993279,40.741581,0.97
22.0,-73.973183,40.752708,0.86
23.0,-73.985291,40.741566,0.71
24.0,-73.969887,40.756985,0.38
25.0,-73.981995,40.777138,0.94
26.0,-73.969635,40.797489,0.58
27.0,-74.003304,40.74366,0.72
28.0,-73.973289,40.764481,0.74
29.0,-73.985428,40.727737,0.32
30.0,-73.887787,40.74736,0.18
31.0,-73.982437,40.731327,0.25
32.0,-73.987259,40.756142,0.33
33.0,-73.991936,40.725685,0.8
34.0,-73.978523,40.71994,0.39
