customer_id,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_distance,trip_time_in_mins,CS_distance,customer_waiting_time_in_mins
1.0,-73.946983,40.780273,-73.942047,40.786938,0.663,2.0,1.009,16.0
2.0,-73.984077,40.753605,-73.993843,40.747116,1.127,11.0,0.24,17.7
3.0,-73.91922,40.743042,-73.974304,40.737656,5.626,17.0,0.722,17.9
4.0,-73.989693,40.687702,-73.927925,40.696541,6.294,14.0,1.096,12.5
5.0,-73.98761,40.768333,-73.967827,40.792431,2.217,11.0,1.151,11.3
6.0,-73.990768,40.748798,-74.006012,40.724838,1.793,7.0,1.107,2.0
7.0,-73.98967,40.75658,-73.985641,40.746857,0.62,5.0,0.656,1.2
8.0,-74.005478,40.739342,-73.953751,40.741402,5.29,21.0,0.618,6.7
9.0,-73.99353,40.751839,-73.980484,40.753368,1.438,6.0,0.436,4.7
10.0,-73.993835,40.727402,-73.989395,40.762066,1.188,13.0,0.802,2.3
11.0,-73.989326,40.742962,-73.980209,40.759853,1.158,6.0,0.675,11.4
12.0,-73.996613,40.732433,-73.98983,40.729576,0.818,3.0,0.825,7.7
13.0,-73.959824,40.773739,-73.963478,40.6847,2.615,22.0,0.758,8.4
14.0,-73.98642,40.747826,-73.981644,40.75782,0.687,5.0,0.842,18.9
15.0,-74.006897,40.730331,-73.988945,40.723061,1.937,10.0,1.126,7.9
16.0,-74.012962,40.707935,-73.987808,40.763996,3.078,13.0,0.642,1.1
17.0,-73.995735,40.749153,-73.999733,40.730251,0.792,11.0,0.915,18.1
18.0,-73.993294,40.752232,-73.934288,40.793842,6.125,18.0,0.757,11.5
19.0,-73.992935,40.752342,-73.993385,40.722126,0.969,16.0,1.061,18.0
20.0,-73.981201,40.759449,-73.955101,40.819881,3.223,16.0,0.981,12.2
21.0,-73.980392,40.748276,-73.952606,40.714111,3.061,12.0,0.895,13.8
22.0,-73.998306,40.745354,-73.918381,40.765488,8.117,21.0,0.479,14.2
23.0,-73.975357,40.749908,-73.968262,40.759933,0.897,3.0,0.271,10.1
24.0,-73.944229,40.714592,-73.950432,40.723267,0.801,4.0,1.037,6.6
25.0,-73.996643,40.725506,-73.991257,40.717651,0.716,5.0,1.094,4.7
26.0,-73.993393,40.720226,-74.004272,40.730389,1.257,6.0,0.585,13.4
27.0,-74.002899,40.607571,-74.01619,40.615517,1.48,3.0,0.406,10.4
28.0,-73.985214,40.768833,-73.972527,40.791042,1.541,10.0,1.094,15.0
29.0,-74.001022,40.730904,-73.992004,40.721817,1.07,8.0,0.533,18.9
30.0,-73.989456,40.735813,-73.978271,40.751362,1.331,5.0,1.122,11.4
31.0,-74.00634,40.743866,-73.952042,40.784634,5.66,20.0,0.343,12.9
32.0,-73.967361,40.756371,-73.864212,40.763256,10.412,27.0,0.598,9.2
33.0,-73.999741,40.76162,-73.993179,40.758648,0.797,4.0,1.006,19.0
34.0,-73.994179,40.730152,-73.987267,40.733402,0.832,5.0,0.8,18.2
35.0,-74.004005,40.723911,-73.971779,40.752804,3.444,12.0,0.723,18.9
36.0,-73.985519,40.759724,-73.990112,40.761559,0.598,3.0,1.06,15.6
37.0,-73.965271,40.774857,-73.975983,40.762169,1.261,3.0,1.19,12.2
38.0,-73.975983,40.744659,-74.00489,40.74081,3.019,10.0,0.507,10.2
39.0,-73.974571,40.750557,-74.01165,40.703903,4.047,10.0,0.723,8.5
40.0,-73.95285,40.776646,-73.967361,40.798065,1.699,10.0,0.37,2.7
41.0,-73.960922,40.714836,-73.951416,40.785275,2.296,23.0,0.654,16.4
42.0,-73.956032,40.713924,-73.944565,40.71452,1.28,4.0,0.497,2.9
43.0,-73.985077,40.763737,-73.974541,40.644226,3.586,42.0,1.145,8.1
44.0,-73.990303,40.731117,-73.999207,40.749756,1.162,35.0,0.51,16.4
45.0,-73.975235,40.729004,-73.434097,40.890186,54.215,61.0,0.568,6.3
46.0,-73.967209,40.756996,-73.994179,40.697861,3.277,21.0,1.078,11.1
47.0,-73.992912,40.752857,-73.970284,40.798168,2.713,15.0,0.943,5.1
48.0,-73.972168,40.758884,-73.85054,40.727261,12.282,17.0,1.155,2.9
