taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.972603,40.756191,0.34
2.0,-73.996887,40.725609,0.66
3.0,-73.955956,40.803604,0.96
4.0,-73.987137,40.761173,0.43
5.0,-73.987907,40.729435,0.86
6.0,-73.994034,40.746029,0.34
7.0,-74.007568,40.740871,0.32
8.0,-73.987556,40.728706,0.41
9.0,-73.891388,40.747231,0.48
10.0,-73.984245,40.724918,0.9
11.0,-73.988068,40.745831,0.63
12.0,-73.959862,40.710934,0.35
13.0,-73.96077,40.773972,0.42
14.0,-73.788025,40.641506,0.36
15.0,-74.01075,40.703003,0.82
16.0,-73.982811,40.759457,0.79
17.0,-73.994698,40.721176,0.15
18.0,-74.004219,40.707176,0.12
19.0,-73.981934,40.768764,0.48
20.0,-73.999153,40.733463,0.25
21.0,-73.971436,40.756367,0.63
22.0,-73.996277,40.753223,0.63
23.0,-73.988899,40.692291,0.44
24.0,-74.006676,40.718952,0.45
25.0,-73.967567,40.756241,0.53
26.0,-74.005165,40.72908,0.55
27.0,-73.998398,40.760906,0.78
28.0,-73.991989,40.725529,0.13
29.0,-74.008186,40.735508,0.7
30.0,-73.979301,40.763588,0.22
