taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.988663,40.729855,0.55
2.0,-73.97847,40.724628,0.99
3.0,-74.010727,40.729267,0.98
4.0,-73.985741,40.747456,0.88
5.0,-73.99427,40.746746,0.36
6.0,-73.99453,40.752815,0.77
7.0,-73.987862,40.759708,0.34
8.0,-74.006737,40.744114,0.64
9.0,-73.991318,40.745598,0.81
10.0,-73.994743,40.745201,0.64
11.0,-73.987984,40.727947,0.95
12.0,-73.986694,40.756615,0.29
13.0,-73.982307,40.770569,0.21
14.0,-73.988037,40.729603,0.6
15.0,-73.986145,40.71949,0.27
16.0,-74.007889,40.740379,0.15
17.0,-73.982849,40.739059,0.7
18.0,-73.991814,40.719604,0.47
19.0,-73.988548,40.731586,0.42
20.0,-73.987305,40.744881,0.21
21.0,-73.990463,40.751274,0.76
22.0,-73.971581,40.763527,0.86
23.0,-74.001152,40.73164,0.32
24.0,-73.98867,40.734837,0.19
25.0,-73.9916,40.726917,0.54
26.0,-73.978767,40.760178,0.99
27.0,-73.990623,40.718464,0.64
28.0,-73.969711,40.757732,0.87
29.0,-73.989059,40.758701,0.52
30.0,-73.973091,40.7547,0.52
