taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.926758,40.77124,0.67
2.0,-73.988823,40.748245,0.98
3.0,-73.995354,40.75304,0.45
4.0,-73.987228,40.729191,0.94
5.0,-73.977394,40.756634,0.51
6.0,-74.005447,40.738693,0.82
7.0,-73.976181,40.755371,0.55
8.0,-73.989998,40.757465,0.55
9.0,-73.990883,40.734009,0.89
10.0,-73.985077,40.757786,0.83
11.0,-73.955421,40.776733,0.17
12.0,-73.992004,40.726036,0.84
13.0,-74.002892,40.734116,0.86
14.0,-73.993446,40.747517,0.41
15.0,-73.988937,40.721664,0.14
16.0,-73.963722,40.773941,0.87
17.0,-73.983917,40.721249,0.34
18.0,-73.987762,40.724171,0.65
19.0,-73.986351,40.762398,0.11
20.0,-74.009079,40.710873,0.71
21.0,-73.987373,40.748192,0.67
22.0,-73.98468,40.686981,0.34
23.0,-73.971916,40.765884,0.65
24.0,-73.980934,40.756199,0.67
25.0,-73.986053,40.767399,0.44
26.0,-73.9664,40.762421,0.31
27.0,-73.97303,40.752686,0.63
28.0,-73.947243,40.790867,0.73
29.0,-73.958633,40.781242,0.34
30.0,-73.986305,40.759087,0.83
