taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.005356,40.739456,0.95
2.0,-74.007431,40.741043,0.58
3.0,-73.971802,40.760376,0.22
4.0,-73.989937,40.757286,0.7
5.0,-73.988937,40.722954,0.25
6.0,-73.991974,40.729164,0.95
7.0,-73.98835,40.769314,0.63
8.0,-73.983284,40.739056,0.94
9.0,-73.975914,40.765537,0.37
10.0,-73.960983,40.760822,0.35
11.0,-73.98761,40.744766,0.93
12.0,-73.988403,40.737251,0.18
13.0,-73.987473,40.719635,0.79
14.0,-73.992073,40.749363,0.56
15.0,-73.9823,40.759388,0.11
16.0,-73.988449,40.731579,0.55
17.0,-73.987648,40.732563,0.24
18.0,-73.978905,40.72398,0.84
19.0,-73.971024,40.764072,0.76
20.0,-73.993294,40.747234,0.47
21.0,-74.005531,40.74062,0.59
22.0,-73.96666,40.804337,0.64
23.0,-74.00248,40.750011,0.59
24.0,-73.976486,40.744125,0.69
25.0,-73.985863,40.738281,0.48
26.0,-73.960999,40.806984,0.98
27.0,-73.95607,40.721436,0.89
28.0,-73.968033,40.771072,0.33
29.0,-74.00663,40.739834,0.11
30.0,-73.984673,40.742672,0.5
