taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.961304,40.796463,0.51
2.0,-74.006172,40.741379,0.49
3.0,-74.007683,40.707668,0.36
4.0,-73.999832,40.738708,0.62
5.0,-73.995903,40.723103,0.28
6.0,-73.953392,40.775806,0.59
7.0,-73.999168,40.728176,0.91
8.0,-74.000252,40.720226,0.35
9.0,-73.983673,40.743835,0.15
10.0,-73.979439,40.743931,0.34
11.0,-73.986557,40.753632,0.29
12.0,-73.989395,40.737915,0.66
13.0,-73.989372,40.755096,0.35
14.0,-74.006508,40.739811,0.23
15.0,-74.003975,40.742157,0.71
16.0,-73.979614,40.752869,0.5
17.0,-73.969925,40.753147,0.86
18.0,-74.011215,40.708241,0.5
19.0,-73.998077,40.721333,0.71
20.0,-73.987175,40.720459,0.72
21.0,-73.977791,40.749073,0.26
22.0,-73.972374,40.762569,0.7
23.0,-74.002335,40.729588,0.58
24.0,-73.987694,40.72551,0.18
25.0,-73.984032,40.761219,0.25
26.0,-74.006271,40.737583,0.89
27.0,-73.998329,40.750729,0.56
28.0,-73.996796,40.739937,0.5
29.0,-73.933075,40.703075,0.89
30.0,-73.989296,40.7164,0.93
