taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.992584,40.723904,0.57
2.0,-73.974274,40.753288,0.96
3.0,-73.787201,40.641598,0.26
4.0,-73.973427,40.752193,0.66
5.0,-73.987198,40.720402,0.87
6.0,-73.988617,40.737122,0.49
7.0,-73.997246,40.719601,0.65
8.0,-73.976135,40.748177,0.11
9.0,-73.962921,40.774979,0.35
10.0,-73.97728,40.764557,0.76
11.0,-73.971863,40.794643,0.91
12.0,-73.96669,40.804008,0.58
13.0,-73.966232,40.758232,0.74
14.0,-73.982063,40.778118,0.72
15.0,-73.985611,40.72702,0.21
16.0,-73.942474,40.786362,0.38
17.0,-74.01622,40.704876,0.3
18.0,-73.959259,40.771416,0.81
19.0,-73.973755,40.751358,0.14
20.0,-73.988129,40.718414,0.34
21.0,-73.982101,40.764591,0.44
22.0,-74.002983,40.734142,0.71
23.0,-73.984497,40.743423,0.8
24.0,-73.9972,40.722046,0.85
25.0,-73.980789,40.738007,0.92
26.0,-73.992249,40.736313,0.43
27.0,-74.010895,40.711838,0.69
28.0,-73.993004,40.741405,0.16
29.0,-73.993767,40.722591,0.47
30.0,-74.006599,40.739723,0.62
31.0,-73.993233,40.7523,0.53
32.0,-73.975861,40.786434,0.75
33.0,-74.005638,40.740471,0.72
34.0,-73.968056,40.755463,0.93
