taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.957077,40.699268,0.3
2.0,-73.963676,40.761406,0.85
3.0,-73.961449,40.714294,0.96
4.0,-73.981277,40.769024,0.68
5.0,-73.974869,40.753666,0.46
6.0,-74.005768,40.725994,0.83
7.0,-73.976677,40.750816,0.5
8.0,-73.998222,40.720085,0.21
9.0,-73.985535,40.761547,0.27
10.0,-73.986969,40.739025,0.36
11.0,-74.005959,40.738766,0.85
12.0,-73.958504,40.713112,0.62
13.0,-73.961777,40.773987,0.23
14.0,-73.973213,40.792843,0.74
15.0,-73.982285,40.731487,0.56
16.0,-73.971588,40.763062,0.8
17.0,0.0,0.0,0.39
18.0,-73.993027,40.737007,0.17
19.0,-73.950897,40.710968,0.79
20.0,-74.004494,40.747849,0.28
21.0,-73.96386,40.776802,0.15
22.0,-73.997704,40.72187,0.94
23.0,-73.981544,40.780319,0.17
24.0,-74.000275,40.738796,0.98
25.0,-73.975174,40.758686,0.66
26.0,-73.992516,40.735542,0.54
27.0,-73.957878,40.721813,0.72
28.0,-73.999863,40.726852,0.75
29.0,-73.959846,40.782333,0.81
30.0,-74.002541,40.750042,0.36
31.0,-73.98558,40.738644,0.24
32.0,-73.978432,40.762993,0.28
33.0,-74.002266,40.739662,0.45
34.0,-74.003922,40.742962,0.45
