taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.009102,40.713329,0.34
2.0,-73.991837,40.740871,0.29
3.0,-73.961197,40.719067,0.57
4.0,-73.986984,40.72253,0.89
5.0,0.0,0.0,0.53
6.0,-73.98159,40.738014,0.49
7.0,-74.004082,40.723999,0.92
8.0,-73.964081,40.776699,0.38
9.0,-73.937279,40.699154,0.89
10.0,-74.006195,40.733665,0.76
11.0,-73.967621,40.761108,0.9
12.0,-74.003334,40.73188,0.91
13.0,-73.92662,40.743916,0.68
14.0,-73.99295,40.743076,0.76
15.0,-74.002007,40.740707,0.14
16.0,-73.981438,40.729034,0.12
17.0,-73.999611,40.75386,0.95
18.0,-73.993568,40.724602,0.45
19.0,-74.009727,40.714054,0.44
20.0,-73.985741,40.747257,0.67
21.0,-73.958939,40.775032,0.12
22.0,-73.98893,40.718689,1.0
23.0,-73.994247,40.752392,0.74
24.0,-73.99221,40.734657,0.4
25.0,-73.942146,40.806564,0.27
26.0,-73.97142,40.762936,0.33
27.0,-73.997482,40.737648,0.35
28.0,-73.781296,40.646729,0.49
29.0,-73.978706,40.745216,0.22
30.0,-73.963959,40.808224,0.83
