taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.988243,40.723465,1.0
2.0,-73.987572,40.724537,0.25
3.0,-73.958008,40.721828,0.96
4.0,-73.920639,41.052563,0.13
5.0,0.0,0.0,0.14
6.0,-73.95256,40.780834,0.71
7.0,-73.993164,40.752087,0.57
8.0,-73.993172,40.747425,0.47
9.0,-73.996078,40.753471,0.66
10.0,-73.782372,40.644638,0.96
11.0,-74.008331,40.707706,0.7
12.0,-73.982506,40.731529,0.19
13.0,-73.987068,40.720501,0.5
14.0,-73.996529,40.721169,0.75
15.0,-73.982124,40.768852,0.13
16.0,-73.972939,40.756184,0.26
17.0,-73.988632,40.74847,0.33
18.0,-73.978577,40.753464,0.4
19.0,-73.999626,40.733627,0.47
20.0,-73.964111,40.756592,0.82
21.0,-73.956306,40.717129,0.68
22.0,-73.963829,40.76128,0.19
23.0,-73.994011,40.71772,0.86
24.0,-73.988663,40.737206,0.17
25.0,-73.994423,40.752758,0.76
26.0,-73.977768,40.778656,0.41
27.0,-73.963951,40.776711,0.67
28.0,-73.983543,40.761147,0.77
29.0,-73.989235,40.730358,0.99
30.0,-73.992912,40.751942,0.41
