taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.013031,40.715302,0.96
2.0,-74.006424,40.739529,0.74
3.0,-73.972382,40.754242,0.43
4.0,-74.008492,40.725925,0.74
5.0,-73.99411,40.719753,0.77
6.0,-74.008217,40.740429,0.47
7.0,-73.947556,40.784588,0.5
8.0,-73.996292,40.748417,0.42
9.0,-73.986969,40.721046,0.31
10.0,-74.002563,40.733669,0.61
11.0,-73.980949,40.729736,0.99
12.0,-73.96035,40.715401,0.77
13.0,-73.985718,40.7616,0.63
14.0,-73.988998,40.744873,0.31
15.0,-73.987755,40.732437,0.56
16.0,-74.005119,40.719639,0.98
17.0,-73.999931,40.734684,0.23
18.0,-73.953644,40.714088,0.2
19.0,-74.005539,40.740784,0.83
20.0,-73.999153,40.72821,0.36
21.0,-74.005341,40.719582,0.74
22.0,-73.975204,40.762936,0.32
23.0,-73.992432,40.743488,0.45
24.0,-73.993134,40.75201,0.61
25.0,-73.978668,40.777527,0.11
26.0,0.0,0.0,0.74
27.0,-73.990837,40.75071,0.94
28.0,-73.983368,40.73418,0.44
29.0,-73.992035,40.726059,0.71
30.0,-73.945152,40.807732,0.97
