taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.976578,40.755127,0.32
2.0,-73.992096,40.754478,0.69
3.0,-73.983871,40.742496,0.54
4.0,-73.998528,40.751205,0.13
5.0,-73.949509,40.780796,0.64
6.0,-74.000824,40.73082,0.35
7.0,-73.949921,40.785503,0.69
8.0,-73.991776,40.724686,0.32
9.0,-73.982376,40.768791,0.96
10.0,-74.007736,40.715111,0.48
11.0,-73.992294,40.68409,0.98
12.0,-74.005669,40.741825,0.21
13.0,-73.970787,40.755981,0.69
14.0,-73.994095,40.751247,0.23
15.0,-73.990875,40.755692,0.25
16.0,-73.982262,40.752934,0.41
17.0,-74.000191,40.734776,0.66
18.0,-73.995033,40.725113,0.39
19.0,-73.97641,40.744225,0.67
20.0,-73.932716,40.695477,0.8
21.0,-73.990349,40.718979,0.72
22.0,-73.954468,40.774235,0.61
23.0,-73.982079,40.77562,0.3
24.0,-73.980423,40.763371,0.57
25.0,-73.9897,40.725857,0.27
26.0,-74.003143,40.733887,0.52
27.0,-73.974602,40.76239,0.92
28.0,-74.000847,40.730831,0.46
29.0,-73.904785,40.74139,0.69
30.0,-73.940933,40.712585,0.43
