taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.992584,40.723904,0.67
2.0,-73.974274,40.753288,0.93
3.0,-73.787201,40.641598,0.52
4.0,-73.973427,40.752193,0.51
5.0,-73.987198,40.720402,0.69
6.0,-73.988617,40.737122,0.41
7.0,-73.997246,40.719601,0.82
8.0,-73.976135,40.748177,0.36
9.0,-73.962921,40.774979,0.85
10.0,-73.97728,40.764557,0.78
11.0,-73.971863,40.794643,0.84
12.0,-73.96669,40.804008,0.59
13.0,-73.966232,40.758232,0.84
14.0,-73.982063,40.778118,0.37
15.0,-73.985611,40.72702,0.96
16.0,-73.942474,40.786362,0.47
17.0,-74.01622,40.704876,0.72
18.0,-73.959259,40.771416,0.99
19.0,-73.973755,40.751358,0.37
20.0,-73.988129,40.718414,0.85
21.0,-73.982101,40.764591,0.83
22.0,-74.002983,40.734142,0.79
23.0,-73.984497,40.743423,0.98
24.0,-73.9972,40.722046,0.41
25.0,-73.980789,40.738007,0.8
26.0,-73.992249,40.736313,0.12
27.0,-74.010895,40.711838,0.56
28.0,-73.993004,40.741405,0.29
29.0,-73.993767,40.722591,0.65
30.0,-74.006599,40.739723,0.86
