taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.978889,40.777233,0.71
2.0,-73.977592,40.746311,0.35
3.0,-73.974495,40.759071,0.85
4.0,-73.970314,40.793903,0.24
5.0,-74.004784,40.728592,0.93
6.0,-73.990623,40.75145,0.5
7.0,-73.964119,40.761356,0.68
8.0,-73.989853,40.729614,0.95
9.0,-73.783119,40.648632,0.93
10.0,-73.972046,40.745918,0.94
11.0,-73.993752,40.738743,0.25
12.0,-73.988403,40.758488,0.72
13.0,-73.998886,40.720116,0.68
14.0,-73.981438,40.747196,0.59
15.0,-73.987633,40.738483,0.95
16.0,-73.984741,40.760471,0.31
17.0,-74.004456,40.731339,0.64
18.0,-73.971825,40.763054,0.39
19.0,-74.011337,40.703991,0.57
20.0,-73.986679,40.770115,0.85
21.0,-73.966431,40.804306,0.97
22.0,-74.005394,40.740124,0.85
23.0,-73.991974,40.751484,0.78
24.0,-74.005325,40.739567,0.48
25.0,-73.990677,40.758549,0.47
26.0,-74.008392,40.734077,0.99
27.0,-73.973793,40.757751,0.91
28.0,-74.005363,40.718239,1.0
29.0,-73.974136,40.750355,0.32
30.0,-73.968704,40.754829,1.0
