taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987434,40.765434,0.93
2.0,-73.97187,40.76292,0.7
3.0,-74.003517,40.743607,0.15
4.0,0.0,0.0,0.65
5.0,-73.984558,40.758301,0.66
6.0,-73.972275,40.762444,0.93
7.0,-73.974159,40.791626,0.75
8.0,-73.97448,40.754326,0.94
9.0,-73.967751,40.75605,0.75
10.0,-74.008194,40.737682,0.26
11.0,-73.977173,40.683666,0.84
12.0,-73.974052,40.754456,0.53
13.0,-73.98436,40.725052,0.87
14.0,-73.988884,40.74836,0.56
15.0,-73.989914,40.750854,0.56
16.0,-74.005219,40.751347,0.64
17.0,-73.993279,40.751568,0.47
18.0,-73.98497,40.72794,0.78
19.0,-73.989716,40.728722,0.56
20.0,-73.993958,40.751377,0.31
21.0,-73.997589,40.721497,0.69
22.0,-73.988457,40.728939,0.18
23.0,-73.988106,40.714317,0.35
24.0,-73.967468,40.755657,0.28
25.0,-74.004776,40.728626,0.8
26.0,-73.971306,40.756638,0.36
27.0,-74.005386,40.739632,0.61
28.0,-73.990005,40.718418,0.89
29.0,-74.00399,40.742149,0.29
30.0,-73.948738,40.784306,0.95
