taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-74.004173,40.730221,0.49
2.0,-73.963943,40.776669,0.22
3.0,-74.004814,40.741653,0.75
4.0,-73.975349,40.741028,0.5
5.0,-73.976631,40.750626,0.84
6.0,-74.005516,40.740807,0.55
7.0,-73.993217,40.719387,0.5
8.0,0.0,0.0,0.77
9.0,-74.004959,40.735401,0.83
10.0,-73.986794,40.739529,0.52
11.0,-74.001579,40.737598,0.74
12.0,-73.980911,40.744423,0.11
13.0,-73.994362,40.750832,0.3
14.0,-73.94191,40.754482,0.86
15.0,-73.975342,40.758469,0.14
16.0,-73.987999,40.774734,0.63
17.0,-73.974472,40.746841,0.32
18.0,-73.995247,40.7547,0.85
19.0,-73.989166,40.753002,0.1
20.0,-74.002495,40.750008,0.4
21.0,-74.005455,40.740871,0.61
22.0,-73.980164,40.758484,0.81
23.0,-73.994064,40.751156,0.39
24.0,-73.972092,40.759041,0.64
25.0,-73.983208,40.696716,0.76
26.0,-73.988609,40.722347,1.0
27.0,-73.952545,40.714104,0.41
28.0,-74.003052,40.739216,0.23
29.0,-73.985435,40.732567,0.45
30.0,-73.986877,40.761456,0.79
