taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.987701,40.760166,0.82
2.0,-73.994232,40.76627,0.78
3.0,-73.964455,40.802048,0.39
4.0,-73.958443,40.71323,0.47
5.0,-73.929893,40.801243,0.6
6.0,-73.988945,40.741783,0.53
7.0,-73.974083,40.754097,0.65
8.0,-73.975136,40.75861,0.95
9.0,-74.001137,40.741009,0.55
10.0,-73.990501,40.755966,0.79
11.0,-73.970276,40.793957,0.42
12.0,-73.991249,40.755463,0.18
13.0,-74.001434,40.739277,0.79
14.0,-73.986214,40.730682,0.48
15.0,-74.004837,40.728569,0.14
16.0,-73.95784,40.71772,0.77
17.0,-73.984688,40.760475,0.17
18.0,-74.002525,40.749943,0.32
19.0,-73.989876,40.752132,0.19
20.0,-73.978226,40.726978,0.78
21.0,-73.942085,40.797916,0.81
22.0,-74.012917,40.70779,0.37
23.0,-74.004311,40.74218,0.31
24.0,-74.004608,40.730568,0.92
25.0,-73.976601,40.75563,0.65
26.0,-73.993896,40.752373,0.36
27.0,-73.99604,40.75351,0.84
28.0,-73.971512,40.763561,0.47
29.0,-73.990997,40.754868,0.87
30.0,-73.961205,40.765827,0.12
