taxi_id,taxi_longitude,taxi_latitude,soc
1.0,-73.988678,40.748844,0.27
2.0,-73.987022,40.756058,0.11
3.0,-73.983765,40.744442,0.28
4.0,-73.982048,40.778633,0.19
5.0,-73.987923,40.719284,0.8
6.0,-73.980598,40.683193,0.21
7.0,-73.975006,40.749809,0.62
8.0,-73.984314,40.760876,0.8
9.0,-73.97316,40.759686,0.57
10.0,-73.991287,40.765186,0.98
11.0,-73.790581,40.645676,0.45
12.0,0.0,0.0,0.16
13.0,-73.995102,40.752731,0.65
14.0,-73.993591,40.767387,0.68
15.0,-74.001633,40.728577,0.26
16.0,-73.99485,40.745369,0.47
17.0,-73.979515,40.752754,0.34
18.0,-73.996788,40.737553,0.44
19.0,-73.959679,40.770897,0.51
20.0,-73.95359,40.775177,0.2
21.0,-73.987366,40.721794,0.51
22.0,-73.993408,40.692924,0.41
23.0,-74.009102,40.713154,0.87
24.0,-73.987564,40.719704,0.59
25.0,-74.008598,40.716053,0.36
26.0,-73.987007,40.765163,0.88
27.0,-74.003792,40.724079,0.18
28.0,-73.982063,40.771481,0.39
29.0,-73.977814,40.783829,0.65
30.0,-73.988243,40.749271,0.99
31.0,-73.992203,40.751526,0.9
32.0,-73.96611,40.760426,0.11
33.0,-74.002403,40.739876,0.69
34.0,-73.98716,40.76685,0.57
